Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,27,1884,SAS,San Antonio Spurs,Vernon Maxwell,1965-09-12,23.0,NBA,SG,79.0,36.0,2065.0,357.0,827.0,0.43,32.0,129.0,0.25,325.0,698.0,0.47,0.45,181.0,243.0,0.74,49.0,153.0,202.0,301.0,86.0,8.0,178.0,136.0,927.0
1990,31,1884,TOT,Total After Trade,Vernon Maxwell,1965-09-12,24.0,NBA,SG,79.0,12.0,1987.0,275.0,627.0,0.44,28.0,105.0,0.27,247.0,522.0,0.47,0.46,136.0,211.0,0.64,50.0,178.0,228.0,296.0,84.0,10.0,143.0,148.0,714.0
1990,27,1884,SAS,San Antonio Spurs,Vernon Maxwell,1965-09-12,24.0,NBA,SG,49.0,2.0,1118.0,133.0,306.0,0.44,15.0,52.0,0.29,118.0,254.0,0.46,0.46,59.0,95.0,0.62,35.0,106.0,141.0,146.0,42.0,5.0,71.0,79.0,340.0
1990,11,1884,HOU,Houston Rockets,Vernon Maxwell,1965-09-12,24.0,NBA,SG,30.0,10.0,869.0,142.0,321.0,0.44,13.0,53.0,0.24,129.0,268.0,0.48,0.46,77.0,116.0,0.66,15.0,72.0,87.0,150.0,42.0,5.0,72.0,69.0,374.0
1991,11,1884,HOU,Houston Rockets,Vernon Maxwell,1965-09-12,25.0,NBA,SG,82.0,79.0,2870.0,504.0,1247.0,0.4,172.0,510.0,0.34,332.0,737.0,0.45,0.47,217.0,296.0,0.73,41.0,197.0,238.0,303.0,127.0,15.0,171.0,179.0,1397.0
1992,11,1884,HOU,Houston Rockets,Vernon Maxwell,1965-09-12,26.0,NBA,SG,80.0,80.0,2700.0,502.0,1216.0,0.41,162.0,473.0,0.34,340.0,743.0,0.46,0.48,206.0,267.0,0.77,37.0,206.0,243.0,326.0,104.0,28.0,178.0,200.0,1372.0
1993,11,1884,HOU,Houston Rockets,Vernon Maxwell,1965-09-12,27.0,NBA,SG,71.0,68.0,2251.0,349.0,858.0,0.41,120.0,361.0,0.33,229.0,497.0,0.46,0.48,164.0,228.0,0.72,29.0,192.0,221.0,297.0,86.0,8.0,140.0,124.0,982.0
1994,11,1884,HOU,Houston Rockets,Vernon Maxwell,1965-09-12,28.0,NBA,SG,75.0,73.0,2571.0,380.0,976.0,0.39,120.0,403.0,0.3,260.0,573.0,0.45,0.45,143.0,191.0,0.75,42.0,187.0,229.0,380.0,125.0,20.0,185.0,143.0,1023.0
1995,11,1884,HOU,Houston Rockets,Vernon Maxwell,1965-09-12,29.0,NBA,SG,64.0,54.0,2038.0,306.0,777.0,0.39,143.0,441.0,0.32,163.0,336.0,0.48,0.49,99.0,144.0,0.69,18.0,146.0,164.0,274.0,75.0,13.0,137.0,157.0,854.0
1996,23,1884,PHI,Philadelphia 76Ers,Vernon Maxwell,1965-09-12,30.0,NBA,PG,75.0,57.0,2467.0,410.0,1052.0,0.39,146.0,460.0,0.32,264.0,592.0,0.45,0.46,251.0,332.0,0.76,39.0,190.0,229.0,330.0,96.0,12.0,215.0,182.0,1217.0
1997,27,1884,SAS,San Antonio Spurs,Vernon Maxwell,1965-09-12,31.0,NBA,SG,72.0,31.0,2068.0,340.0,906.0,0.38,115.0,372.0,0.31,225.0,534.0,0.42,0.44,134.0,180.0,0.74,27.0,132.0,159.0,153.0,87.0,19.0,121.0,168.0,929.0
1998,31,1884,TOT,Total After Trade,Vernon Maxwell,1965-09-12,32.0,NBA,SG,42.0,0.0,636.0,103.0,258.0,0.4,37.0,112.0,0.33,66.0,146.0,0.45,0.47,48.0,60.0,0.8,14.0,43.0,57.0,52.0,16.0,4.0,40.0,71.0,291.0
