Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1994,21,932,SEA,Seattle Supersonics,22.0,NBA,PG,6.0,16.0,28.9,0.58,0.08,0.15,0.0,0.0,0.0,15.3,6.3,0.0,6.7,39.9,,0.0,0.0,0.1,0.19,,3.8,3.4,7.3,0.0
1995,23,932,PHI,Philadelphia 76Ers,23.0,NBA,SG,5.0,98.0,0.4,0.24,0.23,0.05,9.4,14.4,11.9,14.1,0.5,0.0,16.7,21.8,,-0.5,0.0,-0.4,-0.21,,-8.1,-2.9,-11.0,-0.2
