SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2018,19,NOP,Jrue Holiday,27,81,81,2927,10.0,20.3,0.49,2.0,5.8,0.34,8.1,14.5,0.56,3.0,3.9,0.79,1.0,4.9,6.0,7.9,2.0,1.0,3.5,3.3,25.1,,110,109
2018,19,NOP,Anthony Davis,24,75,75,2727,13.7,25.6,0.53,1.0,2.8,0.34,12.7,22.8,0.56,8.7,10.5,0.83,3.3,11.3,14.6,3.0,2.0,3.4,2.8,2.8,36.9,,119,102
2018,19,NOP,E'Twaun Moore,28,82,80,2586,7.8,15.4,0.51,2.4,5.6,0.42,5.4,9.8,0.56,0.9,1.3,0.71,1.1,3.3,4.4,3.5,1.5,0.2,1.9,3.4,18.9,,111,112
2018,19,NOP,Darius Miller,27,82,3,1944,5.3,12.0,0.44,3.6,8.8,0.41,1.7,3.2,0.54,1.4,1.6,0.87,0.4,3.6,4.0,2.7,0.7,0.4,1.4,3.9,15.6,,115,113
2018,19,NOP,DeMarcus Cousins,27,48,48,1737,11.2,23.7,0.47,2.9,8.1,0.35,8.3,15.7,0.53,8.1,10.8,0.75,2.9,14.1,17.0,7.1,2.2,2.1,6.7,5.0,33.3,,104,102
2018,19,NOP,Rajon Rondo,31,65,63,1705,6.5,13.8,0.47,1.4,4.2,0.33,5.1,9.6,0.53,0.7,1.3,0.54,0.9,6.5,7.4,14.9,2.0,0.3,4.2,3.3,15.0,,109,109
2018,19,NOP,Ian Clark,26,74,2,1455,7.3,16.2,0.45,2.0,6.4,0.32,5.2,9.8,0.53,1.5,1.9,0.76,0.3,3.8,4.2,3.6,1.1,0.3,1.9,3.9,18.1,,102,112
2018,19,NOP,Dante Cunningham,30,51,24,1115,4.2,9.6,0.44,1.5,4.6,0.32,2.7,5.0,0.55,0.9,1.5,0.56,2.1,6.1,8.3,1.1,1.2,0.7,0.7,3.2,10.8,,110,111
2018,19,NOP,Jameer Nelson,35,43,0,897,4.5,10.9,0.41,2.1,5.9,0.36,2.3,5.1,0.46,0.7,0.9,0.76,0.6,4.5,5.1,8.3,1.2,0.2,3.0,3.6,11.8,,104,112
2018,19,NOP,Nikola Mirotic,26,30,11,872,8.9,20.9,0.43,3.6,10.8,0.34,5.3,10.1,0.52,2.6,3.2,0.81,2.2,11.2,13.5,2.2,1.6,1.4,1.7,3.4,24.0,,107,106
2018,19,NOP,Cheick Diallo,21,52,0,581,8.4,14.5,0.58,0.0,0.0,,8.4,14.5,0.58,4.1,5.4,0.76,3.9,13.5,17.3,1.6,0.9,1.7,2.3,6.7,20.9,,118,105
2018,19,NOP,Emeka Okafor,35,26,19,353,6.5,12.8,0.5,0.0,0.0,,6.5,12.8,0.5,2.4,3.0,0.82,6.4,9.9,16.2,1.1,1.1,3.4,1.8,4.1,15.4,,116,105
2018,19,NOP,Tony Allen,36,22,0,273,7.7,15.9,0.48,0.7,2.1,0.33,7.0,13.8,0.51,1.9,3.7,0.52,3.5,4.7,8.2,1.6,1.9,0.5,3.3,8.6,18.0,,95,110
2018,19,NOP,DeAndre Liggins,29,27,3,244,3.5,8.0,0.44,1.6,3.3,0.47,2.0,4.7,0.42,0.0,0.0,,0.4,4.7,5.1,4.1,2.0,0.8,1.4,3.9,8.6,,107,109
2018,19,NOP,Solomon Hill,26,12,1,187,2.8,10.5,0.27,1.0,5.4,0.19,1.8,5.1,0.35,0.8,1.5,0.5,2.3,6.9,9.2,5.6,1.8,0.3,2.3,5.6,7.4,,84,109
2018,19,NOP,Omer Asik,31,14,0,121,2.8,6.3,0.44,0.0,0.0,,2.8,6.3,0.44,1.6,4.7,0.33,2.8,11.8,14.6,0.8,0.4,0.8,2.0,5.5,7.1,,85,109
2018,19,NOP,Larry Drew,27,7,0,55,5.2,14.8,0.35,2.6,5.2,0.5,2.6,9.5,0.27,0.0,0.0,,1.7,0.0,1.7,6.9,0.0,0.0,1.7,3.5,13.0,,101,118
2018,19,NOP,Jordan Crawford,29,5,0,53,10.8,24.3,0.44,7.2,12.6,0.57,3.6,11.7,0.31,0.9,0.9,1.0,1.8,1.8,3.6,11.7,0.9,0.9,4.5,6.3,29.7,,116,113
2018,19,NOP,Charles Cooke,23,13,0,38,2.5,17.6,0.14,1.3,10.1,0.12,1.3,7.5,0.17,1.3,2.5,0.5,0.0,2.5,2.5,1.3,1.3,0.0,1.3,0.0,7.5,,45,113
2018,19,NOP,Walt Lemon,25,5,0,35,9.5,21.8,0.44,1.4,1.4,1.0,8.2,20.5,0.4,2.7,4.1,0.67,0.0,2.7,2.7,6.8,0.0,1.4,5.5,6.8,23.2,,88,114
2018,19,NOP,Jalen Jones,24,4,0,19,2.5,10.1,0.25,2.5,2.5,1.0,0.0,7.5,0.0,5.0,5.0,1.0,0.0,7.5,7.5,0.0,0.0,0.0,0.0,5.0,12.6,,111,113
2018,19,NOP,Mike James,27,4,0,18,5.3,23.9,0.22,0.0,2.7,0.0,5.3,21.2,0.25,0.0,0.0,,2.7,0.0,2.7,15.9,2.7,0.0,2.7,8.0,10.6,,77,111
2018,19,NOP,Josh Smith,32,3,0,12,4.0,15.9,0.25,0.0,0.0,,4.0,15.9,0.25,0.0,0.0,,11.9,4.0,15.9,0.0,0.0,0.0,0.0,11.9,8.0,,94,115
