Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2013,15,3249,MEM,Memphis Grizzlies,Tony Wroten,"April 13, 1993",19.0,NBA,SG,35.0,0.0,272.0,6.6,17.2,0.38,0.8,3.2,0.25,5.8,14.0,0.41,4.2,5.8,0.72,2.6,3.0,5.6,8.6,1.6,0.8,5.8,6.8,18.2,,91.0,104.0
2014,23,3249,PHI,Philadelphia 76Ers,Tony Wroten,"April 13, 1993",20.0,NBA,PG,72.0,16.0,1765.0,9.5,22.2,0.43,1.1,5.2,0.21,8.4,17.0,0.49,5.7,8.9,0.64,1.9,4.4,6.3,6.0,2.1,0.4,5.6,4.1,25.8,,92.0,111.0
2015,23,3249,PHI,Philadelphia 76Ers,Tony Wroten,"April 13, 1993",21.0,NBA,PG,30.0,15.0,895.0,9.8,24.3,0.4,2.1,8.0,0.26,7.7,16.4,0.47,6.7,10.1,0.67,1.2,3.6,4.8,8.8,2.7,0.4,6.3,4.0,28.4,,94.0,106.0
2016,23,3249,PHI,Philadelphia 76Ers,Tony Wroten,"April 13, 1993",22.0,NBA,PG,8.0,3.0,144.0,7.5,22.1,0.34,1.0,5.8,0.18,6.5,16.3,0.4,6.8,12.6,0.54,0.7,6.5,7.1,6.8,1.0,0.0,9.9,3.7,22.8,,70.0,112.0
