Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2999,757.0,358.0,19112.0,5.65,13.68,0.41,0.01,0.25,0.03,5.64,13.41,0.42,3.31,4.82,0.69,2.56,4.85,7.42,7.47,3.03,0.48,3.72,5.19,14.64,95.17,105.67
