Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2018,14,1216,LAL,Los Angeles Lakers,22.0,NBA,SG,63.0,23.0,1461.0,5.8,12.3,0.47,2.6,6.5,0.4,3.2,5.8,0.55,2.2,3.1,0.7,1.4,7.2,8.6,2.6,1.5,0.5,1.5,3.5,16.2,,116.0,109.0
2019,14,1216,LAL,Los Angeles Lakers,23.0,NBA,SG,67.0,22.0,1715.0,5.1,12.6,0.41,2.5,7.4,0.34,2.6,5.2,0.51,1.5,2.2,0.69,0.9,5.8,6.7,2.5,1.7,1.1,1.6,4.0,14.2,,103.0,110.0
2020,19,1216,NOP,New Orleans Pelicans,24.0,NBA,SF,65.0,16.0,1755.0,5.9,14.0,0.42,3.2,9.3,0.34,2.7,4.7,0.58,2.2,3.0,0.74,1.6,9.6,11.2,2.8,1.7,0.6,2.0,4.2,17.3,,110.0,111.0
2021,19,1216,NOP,New Orleans Pelicans,25.0,NBA,SF,20.0,2.0,551.0,4.9,10.8,0.46,2.4,6.3,0.38,2.5,4.5,0.57,2.1,3.0,0.71,2.0,11.0,13.0,3.4,1.5,0.2,1.2,3.9,14.3,,124.0,112.0
