Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1996,13,LAC,Los Angeles Clippers,Loy Vaught,27,80,2966,16.7,0.55,0.02,0.19,8.1,24.9,16.4,6.3,1.5,1.0,11.8,20.1,3.4,2.9,6.3,0.1,0.1,-1.0,-0.9,0.8
1996,13,LAC,Los Angeles Clippers,Bison Dele,26,65,2157,17.0,0.58,0.01,0.35,8.2,19.5,13.7,9.4,1.7,1.9,17.7,22.2,2.1,1.9,4.0,0.09,-0.2,-0.4,-0.6,0.8
1996,13,LAC,Los Angeles Clippers,Terry Dehere,24,82,2018,16.7,0.61,0.46,0.48,2.4,6.2,4.3,27.3,1.4,0.6,18.7,22.6,4.5,0.5,5.0,0.12,2.7,-1.9,0.8,1.4
1996,13,LAC,Los Angeles Clippers,Pooh Richardson,29,63,2013,14.5,0.52,0.37,0.16,2.1,7.5,4.7,25.9,2.0,0.5,11.8,17.8,3.0,0.8,3.8,0.09,0.9,-0.9,0.0,1.0
1996,13,LAC,Los Angeles Clippers,Rodney Rogers,24,67,1950,13.5,0.54,0.24,0.28,6.8,10.9,8.8,13.5,2.0,1.3,16.7,19.8,1.1,1.2,2.3,0.06,-0.6,-0.5,-1.1,0.5
1996,13,LAC,Los Angeles Clippers,Brent Barry,24,79,1898,15.9,0.61,0.5,0.23,2.4,8.4,5.3,18.8,2.6,0.9,15.4,18.3,3.7,1.2,4.9,0.12,1.7,0.5,2.2,2.0
1996,13,LAC,Los Angeles Clippers,Lamond Murray,22,77,1816,11.1,0.51,0.2,0.23,5.8,10.6,8.1,7.1,1.7,1.0,14.6,18.2,0.3,0.9,1.2,0.03,-1.4,-1.0,-2.4,-0.2
1996,13,LAC,Los Angeles Clippers,Malik Sealy,25,62,1601,13.8,0.48,0.15,0.28,5.6,12.5,9.0,11.6,2.7,1.3,13.3,23.7,-0.2,1.4,1.2,0.04,-1.6,-0.2,-1.9,0.1
1996,13,LAC,Los Angeles Clippers,Bo Outlaw,24,80,985,15.6,0.56,0.02,0.87,10.4,14.0,12.2,7.4,2.3,6.9,14.9,13.7,1.0,1.2,2.3,0.11,-0.8,2.4,1.6,0.9
1996,13,LAC,Los Angeles Clippers,Stanley Roberts,25,51,795,12.8,0.49,0.0,0.44,6.2,18.5,12.2,8.4,1.0,3.7,11.7,23.0,0.0,0.7,0.7,0.04,-4.4,-0.4,-4.8,-0.6
1996,13,LAC,Los Angeles Clippers,Eric Piatkowski,25,65,784,12.2,0.54,0.47,0.34,6.0,9.8,7.9,9.2,1.6,1.0,13.9,18.4,0.8,0.4,1.2,0.07,-0.3,-0.9,-1.2,0.2
1996,13,LAC,Los Angeles Clippers,Antonio Harvey,25,37,411,8.2,0.36,0.0,0.31,12.1,19.1,15.5,2.1,1.6,4.7,15.1,18.7,-0.9,0.4,-0.5,-0.06,-5.7,-1.8,-7.5,-0.6
1996,13,LAC,Los Angeles Clippers,Keith Tower,25,34,305,7.5,0.49,0.01,0.36,8.5,11.6,10.1,2.4,0.7,2.7,16.1,14.5,0.0,0.1,0.1,0.01,-4.9,-1.4,-6.3,-0.3
1996,13,LAC,Los Angeles Clippers,Logan Vander Velden,24,15,31,1.8,0.29,0.36,0.29,3.8,19.7,11.6,4.6,0.0,0.0,0.0,22.7,-0.1,0.0,-0.1,-0.12,-8.9,-5.0,-13.9,-0.1
