Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1982,3,3129,NJN,New Jersey Nets,21.0,NBA,PF,82.0,2825.0,17.2,0.6,0.0,0.44,13.7,26.6,20.1,5.4,1.4,1.7,18.3,18.2,,3.6,5.3,8.9,0.15,,0.7,0.0,0.7,1.9
1983,3,3129,NJN,New Jersey Nets,22.0,NBA,PF,82.0,2961.0,18.6,0.61,0.0,0.57,14.1,25.0,19.6,5.9,1.4,2.2,17.7,18.4,,5.5,5.9,11.4,0.18,,1.6,0.4,2.0,3.0
1984,3,3129,NJN,New Jersey Nets,23.0,NBA,PF,81.0,3003.0,15.8,0.56,0.0,0.54,13.3,24.9,19.0,5.8,1.3,2.4,17.1,18.3,,2.4,4.9,7.3,0.12,,0.0,-0.2,-0.1,1.4
1985,3,3129,NJN,New Jersey Nets,24.0,NBA,PF,82.0,3182.0,16.7,0.56,0.0,0.49,11.0,24.8,17.7,7.1,0.9,2.0,15.2,19.8,,3.7,4.0,7.7,0.12,,0.4,-0.6,-0.3,1.4
1986,3,3129,NJN,New Jersey Nets,25.0,NBA,PF,82.0,3070.0,15.1,0.56,0.0,0.46,12.0,24.1,18.0,5.8,1.1,1.8,17.5,18.1,,2.8,4.0,6.8,0.11,,-0.1,-0.4,-0.6,1.1
1987,3,3129,NJN,New Jersey Nets,26.0,NBA,PF,82.0,2976.0,17.6,0.62,0.0,0.63,12.2,26.4,19.3,6.4,1.2,1.8,19.0,20.0,,4.3,3.6,7.9,0.13,,0.9,-0.5,0.5,1.9
1988,3,3129,NJN,New Jersey Nets,27.0,NBA,PF,70.0,2637.0,18.2,0.6,0.0,0.62,12.6,24.4,18.3,6.5,1.3,1.0,15.1,20.0,,4.8,2.8,7.6,0.14,,1.3,-1.1,0.2,1.5
1989,3,3129,NJN,New Jersey Nets,28.0,NBA,PF,74.0,2446.0,14.6,0.57,0.0,0.46,11.0,21.0,15.8,4.6,1.2,0.9,14.4,16.5,,3.0,2.1,5.2,0.1,,-0.5,-0.8,-1.2,0.5
1990,25,3129,POR,Portland Trail Blazers,29.0,NBA,PF,82.0,2801.0,14.3,0.6,0.0,0.54,9.6,21.6,15.5,5.5,1.2,0.8,15.3,15.5,,4.3,4.3,8.7,0.15,,0.1,0.6,0.7,1.9
1991,25,3129,POR,Portland Trail Blazers,30.0,NBA,PF,80.0,2582.0,14.3,0.64,0.0,0.52,9.8,22.2,16.1,4.9,0.9,1.1,15.8,13.7,,4.6,3.9,8.5,0.16,,0.2,0.3,0.5,1.6
1992,25,3129,POR,Portland Trail Blazers,31.0,NBA,PF,80.0,2519.0,15.0,0.65,0.0,0.52,11.3,19.2,15.3,5.8,1.2,1.0,15.8,13.3,,5.4,3.8,9.2,0.18,,0.7,0.5,1.2,2.0
1993,25,3129,POR,Portland Trail Blazers,32.0,NBA,PF,82.0,2498.0,11.9,0.55,0.0,0.4,9.9,20.7,15.1,4.1,1.6,1.5,14.0,11.9,,2.3,3.8,6.1,0.12,,-1.8,0.8,-1.0,0.6
1994,25,3129,POR,Portland Trail Blazers,33.0,NBA,PF,81.0,2636.0,14.0,0.6,0.0,0.56,12.5,22.8,17.4,4.1,1.1,1.1,14.5,11.8,,4.7,3.2,7.9,0.14,,-0.2,-0.4,-0.6,0.9
1995,25,3129,POR,Portland Trail Blazers,34.0,NBA,PF,82.0,2422.0,13.6,0.55,0.0,0.34,11.2,20.4,15.6,4.7,1.4,2.1,14.6,14.2,,2.5,3.6,6.1,0.12,,-1.3,0.5,-0.8,0.7
1996,25,3129,POR,Portland Trail Blazers,35.0,NBA,PF,70.0,1672.0,12.3,0.55,0.01,0.49,10.9,16.6,13.8,3.8,1.2,2.1,16.2,14.6,,1.4,2.6,3.9,0.11,,-2.4,1.0,-1.4,0.3
1997,20,3129,NYK,New York Knicks,36.0,NBA,PF,74.0,1496.0,13.9,0.57,0.0,0.55,13.8,17.9,15.9,5.8,1.4,2.1,16.3,14.9,,2.1,2.8,4.8,0.16,,-1.0,1.1,0.1,0.8
1998,20,3129,NYK,New York Knicks,37.0,NBA,PF,41.0,738.0,12.3,0.56,0.0,0.48,12.6,17.2,14.9,4.6,1.3,1.6,17.4,13.9,,0.9,1.2,2.1,0.14,,-1.7,0.5,-1.2,0.2
