PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Dominique Wilkins,35.0,77.0,2423.0,0.424,0.436,0.38799999999999996,0.47200000000000003,0.782,0.519,0.29100000000000004,0.247,91.0,89.0,108.0,94.0,106.0,96.0,88.0,132.0,-64.6,-61.6
Dee Brown,26.0,79.0,2792.0,0.447,0.478,0.385,0.512,0.852,0.562,0.28300000000000003,0.335,96.0,97.0,107.0,102.0,116.0,104.0,85.0,178.0,23.3,42.9
Dino Radja,27.0,66.0,2147.0,0.49,0.49,0.0,0.49,0.759,0.537,0.33399999999999996,0.001,105.0,100.0,,98.0,103.0,99.0,101.0,1.0,-18.7,-11.4
Sherman Douglas,28.0,65.0,2048.0,0.475,0.502,0.244,0.488,0.6890000000000001,0.53,0.385,0.107,102.0,102.0,68.0,98.0,94.0,98.0,116.0,57.0,-18.7,-22.3
Eric Montross,23.0,78.0,2315.0,0.534,0.535,0.0,0.534,0.635,0.565,0.457,0.002,115.0,109.0,,107.0,86.0,104.0,138.0,1.0,39.2,31.1
Xavier McDaniel,31.0,68.0,1430.0,0.451,0.457,0.28600000000000003,0.456,0.7120000000000001,0.488,0.22899999999999998,0.038,97.0,93.0,80.0,91.0,97.0,90.0,69.0,20.0,-47.8,-65.5
Rick Fox,25.0,53.0,1039.0,0.48100000000000004,0.5,0.413,0.526,0.772,0.573,0.35,0.214,103.0,102.0,115.0,105.0,105.0,105.0,105.0,114.0,18.1,24.2
Derek Strong,26.0,70.0,1344.0,0.45299999999999996,0.457,0.28600000000000003,0.456,0.82,0.545,0.523,0.021,97.0,93.0,80.0,91.0,111.0,100.0,157.0,11.0,-28.9,1.6
David Wesley,24.0,51.0,1380.0,0.409,0.397,0.429,0.49,0.755,0.5329999999999999,0.3,0.38,88.0,81.0,120.0,98.0,103.0,98.0,90.0,202.0,-5.9,-6.7
Greg Minor,23.0,63.0,945.0,0.515,0.529,0.16699999999999998,0.518,0.833,0.562,0.259,0.04,110.0,108.0,46.0,104.0,113.0,104.0,78.0,21.0,11.1,12.9
Pervis Ellison,27.0,55.0,1083.0,0.507,0.51,0.0,0.507,0.7170000000000001,0.546,0.33,0.006999999999999999,109.0,104.0,,101.0,97.0,101.0,99.0,4.0,4.1,2.0
Blue Edwards,29.0,31.0,507.0,0.426,0.474,0.256,0.45399999999999996,0.8959999999999999,0.509,0.24600000000000002,0.221,91.0,96.0,71.0,91.0,122.0,94.0,74.0,117.0,-17.9,-14.6
Acie Earl,24.0,30.0,208.0,0.382,0.382,,0.382,0.483,0.409,0.426,0.0,82.0,78.0,,76.0,66.0,75.0,128.0,,-16.0,-21.7
James Blackwell,26.0,9.0,61.0,0.6,0.6,,0.6,0.667,0.618,0.3,0.0,129.0,122.0,,120.0,90.0,114.0,90.0,,2.0,1.7
Tony Harris,27.0,3.0,18.0,0.375,0.429,0.0,0.375,0.889,0.585,1.125,0.125,80.0,87.0,,75.0,121.0,108.0,339.0,67.0,-2.0,1.0
Jay Humphries,32.0,6.0,52.0,0.444,0.5,0.0,0.444,0.5,0.465,0.444,0.111,95.0,102.0,,89.0,68.0,86.0,134.0,59.0,-1.0,-1.7
Tony Dawson,27.0,2.0,13.0,0.375,0.4,0.33299999999999996,0.43799999999999994,1.0,0.474,0.125,0.375,80.0,81.0,93.0,88.0,136.0,87.0,38.0,200.0,-1.0,-1.2
Team,,,,0.465,0.48,0.373,0.49200000000000005,0.7509999999999999,0.5379999999999999,0.33399999999999996,0.142,100.0,98.0,104.0,98.0,102.0,99.0,100.0,75.0,-107.8,-74.6
League Average,,,,0.466,0.491,0.359,0.5,0.737,0.5429999999999999,0.332,0.188,,,,,,,,,,
