PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Glen Rice,27.0,82.0,3014.0,0.475,0.506,0.41,0.541,0.855,0.586,0.26,0.322,102.0,103.0,114.0,108.0,116.0,108.0,78.0,171.0,116.5,133.4
Kevin Willis,32.0,65.0,2301.0,0.469,0.473,0.214,0.47100000000000003,0.6920000000000001,0.506,0.289,0.013999999999999999,101.0,96.0,60.0,94.0,94.0,93.0,87.0,8.0,-56.7,-80.2
Billy Owens,25.0,70.0,2296.0,0.491,0.502,0.091,0.493,0.62,0.523,0.382,0.027000000000000003,105.0,102.0,25.0,99.0,84.0,96.0,115.0,14.0,-11.7,-37.8
Bimbo Coles,26.0,68.0,2207.0,0.43,0.461,0.21,0.44299999999999995,0.81,0.49700000000000005,0.287,0.125,92.0,94.0,59.0,89.0,110.0,91.0,86.0,67.0,-68.8,-63.1
Khalid Reeves,22.0,67.0,1462.0,0.44299999999999995,0.473,0.392,0.515,0.7140000000000001,0.561,0.42100000000000004,0.368,95.0,96.0,109.0,103.0,97.0,103.0,127.0,196.0,14.2,20.5
Matt Geiger,25.0,74.0,1712.0,0.536,0.539,0.4,0.54,0.65,0.563,0.295,0.021,115.0,110.0,112.0,108.0,88.0,104.0,89.0,11.0,39.2,22.1
Kevin Gamble,29.0,77.0,1223.0,0.489,0.514,0.39799999999999996,0.532,0.784,0.5670000000000001,0.247,0.218,105.0,105.0,111.0,106.0,106.0,105.0,74.0,116.0,29.1,24.4
John Salley,30.0,75.0,1955.0,0.499,0.499,,0.499,0.7390000000000001,0.563,0.524,0.0,107.0,102.0,,100.0,100.0,104.0,158.0,,-0.9,19.3
Ledell Eackles,28.0,54.0,898.0,0.439,0.439,0.439,0.466,0.722,0.518,0.387,0.126,94.0,89.0,122.0,93.0,98.0,95.0,116.0,67.0,-21.9,-19.1
Harold Miner,23.0,45.0,871.0,0.40299999999999997,0.426,0.28600000000000003,0.426,0.726,0.474,0.311,0.161,87.0,87.0,80.0,85.0,99.0,87.0,94.0,86.0,-44.9,-47.5
Brad Lohaus,30.0,61.0,730.0,0.42,0.447,0.406,0.556,0.667,0.562,0.065,0.6709999999999999,90.0,91.0,113.0,111.0,90.0,104.0,20.0,357.0,26.1,9.0
Keith Askins,27.0,50.0,854.0,0.391,0.465,0.26899999999999996,0.442,0.807,0.493,0.275,0.377,84.0,95.0,75.0,88.0,110.0,91.0,83.0,201.0,-23.9,-23.0
Kevin Pritchard,27.0,14.0,158.0,0.44799999999999995,0.45799999999999996,0.4,0.483,0.882,0.589,0.586,0.172,96.0,93.0,112.0,97.0,120.0,109.0,176.0,92.0,-1.0,3.4
Steve Smith,25.0,2.0,62.0,0.379,0.529,0.16699999999999998,0.414,0.773,0.53,0.759,0.414,81.0,108.0,46.0,83.0,105.0,98.0,228.0,220.0,-5.0,-1.0
Grant Long,28.0,2.0,62.0,0.41700000000000004,0.41700000000000004,,0.41700000000000004,0.6,0.488,0.833,0.0,89.0,85.0,,83.0,81.0,90.0,251.0,,-2.0,-1.8
Team,,,,0.467,0.491,0.373,0.504,0.741,0.546,0.316,0.20199999999999999,100.0,100.0,104.0,101.0,101.0,101.0,95.0,108.0,52.9,38.2
League Average,,,,0.466,0.491,0.359,0.5,0.737,0.5429999999999999,0.332,0.188,,,,,,,,,,
