PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Chris Mills,25.0,80.0,2814.0,0.42,0.431,0.392,0.475,0.8170000000000001,0.52,0.249,0.281,90.0,88.0,109.0,95.0,111.0,96.0,75.0,149.0,-42.7,-44.0
Tyrone Hill,26.0,70.0,2397.0,0.504,0.505,0.0,0.504,0.662,0.5539999999999999,0.5720000000000001,0.001,108.0,103.0,,101.0,90.0,102.0,172.0,1.0,6.2,19.9
Hot Rod Williams,32.0,74.0,2641.0,0.452,0.45299999999999996,0.2,0.452,0.685,0.496,0.353,0.006,97.0,92.0,56.0,91.0,93.0,91.0,106.0,3.0,-76.7,-87.0
Terrell Brandon,24.0,67.0,1961.0,0.44799999999999995,0.457,0.397,0.479,0.855,0.527,0.244,0.159,96.0,93.0,111.0,96.0,116.0,97.0,73.0,85.0,-31.7,-27.2
Bobby Phills,25.0,80.0,2500.0,0.414,0.419,0.345,0.426,0.779,0.47700000000000004,0.28800000000000003,0.067,89.0,85.0,96.0,85.0,106.0,88.0,87.0,36.0,-120.7,-120.2
Mark Price,30.0,48.0,1375.0,0.413,0.418,0.40700000000000003,0.498,0.914,0.5539999999999999,0.265,0.413,89.0,85.0,114.0,100.0,124.0,102.0,80.0,220.0,-2.8,15.2
Danny Ferry,28.0,82.0,1290.0,0.446,0.483,0.40299999999999997,0.54,0.8809999999999999,0.5720000000000001,0.168,0.466,96.0,98.0,112.0,108.0,120.0,105.0,51.0,248.0,40.2,31.0
Tony Campbell,32.0,78.0,1128.0,0.41100000000000003,0.41700000000000004,0.35700000000000004,0.43,0.83,0.508,0.406,0.107,88.0,85.0,100.0,86.0,113.0,94.0,122.0,57.0,-54.9,-32.5
Michael Cage,33.0,82.0,2040.0,0.521,0.524,0.0,0.521,0.602,0.537,0.259,0.006,112.0,107.0,,104.0,82.0,99.0,78.0,3.0,14.1,-4.2
Steve Colter,32.0,57.0,752.0,0.396,0.44,0.22899999999999998,0.42,0.7609999999999999,0.489,0.42,0.207,85.0,90.0,64.0,84.0,103.0,90.0,126.0,110.0,-26.9,-21.4
John Battle,32.0,28.0,280.0,0.377,0.386,0.355,0.425,0.731,0.462,0.228,0.272,81.0,79.0,99.0,85.0,99.0,85.0,69.0,145.0,-17.0,-20.2
Greg Dreiling,32.0,58.0,483.0,0.41200000000000003,0.41200000000000003,,0.41200000000000003,0.634,0.45799999999999996,0.402,0.0,88.0,84.0,,82.0,86.0,84.0,121.0,,-18.0,-20.3
Fred Roberts,34.0,21.0,223.0,0.389,0.39299999999999996,0.364,0.41700000000000004,0.769,0.479,0.361,0.153,83.0,80.0,101.0,83.0,104.0,88.0,109.0,81.0,-12.0,-10.6
Elmer Bennett,24.0,4.0,18.0,0.545,0.667,0.0,0.545,0.75,0.588,0.364,0.182,117.0,136.0,,109.0,102.0,108.0,109.0,97.0,1.0,1.1
Gerald Madkins,25.0,7.0,28.0,0.33299999999999996,0.25,0.5,0.41700000000000004,0.75,0.515,0.667,0.33299999999999996,72.0,51.0,139.0,83.0,102.0,95.0,201.0,177.0,-1.0,-0.4
Team,,,,0.441,0.452,0.385,0.47200000000000003,0.76,0.52,0.317,0.165,95.0,92.0,107.0,95.0,103.0,96.0,95.0,88.0,-342.9,-320.9
League Average,,,,0.466,0.491,0.359,0.5,0.737,0.5429999999999999,0.332,0.188,,,,,,,,,,
