Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,5,2150,CHI,Chicago Bulls,Joakim Noah,"February 25, 1985",22.0,NBA,C,74.0,31.0,20.7,2.4,5.0,0.48,0.0,0.0,0.0,2.4,4.9,0.48,0.48,1.8,2.6,0.69,2.4,3.3,5.6,1.1,0.9,0.9,1.2,2.3,6.6
2009,5,2150,CHI,Chicago Bulls,Joakim Noah,"February 25, 1985",23.0,NBA,C,80.0,55.0,24.2,2.6,4.7,0.56,0.0,0.0,0.0,2.6,4.6,0.56,0.56,1.5,2.3,0.68,3.1,4.5,7.6,1.3,0.6,1.4,1.0,3.0,6.7
2010,5,2150,CHI,Chicago Bulls,Joakim Noah,"February 25, 1985",24.0,NBA,C,64.0,54.0,30.1,4.1,8.1,0.5,0.0,0.0,,4.1,8.1,0.5,0.5,2.5,3.4,0.74,3.4,7.6,11.0,2.1,0.5,1.6,1.8,3.1,10.7
2011,5,2150,CHI,Chicago Bulls,Joakim Noah,"February 25, 1985",25.0,NBA,C,48.0,48.0,32.8,4.4,8.4,0.52,0.0,0.0,0.0,4.4,8.4,0.53,0.52,2.9,3.9,0.74,3.8,6.6,10.4,2.2,1.0,1.5,1.9,3.3,11.7
2012,5,2150,CHI,Chicago Bulls,Joakim Noah,"February 25, 1985",26.0,NBA,C,64.0,64.0,30.4,3.9,7.7,0.51,0.0,0.0,0.0,3.9,7.6,0.51,0.51,2.4,3.2,0.75,3.8,6.0,9.8,2.5,0.6,1.4,1.4,2.5,10.2
2013,5,2150,CHI,Chicago Bulls,Joakim Noah,"February 25, 1985",27.0,NBA,C,66.0,64.0,36.8,4.6,9.5,0.48,0.0,0.1,0.0,4.6,9.5,0.48,0.48,2.7,3.6,0.75,3.9,7.2,11.1,4.0,1.2,2.1,2.7,2.8,11.9
2014,5,2150,CHI,Chicago Bulls,Joakim Noah,"February 25, 1985",28.0,NBA,C,80.0,80.0,35.3,4.8,10.0,0.48,0.0,0.0,0.0,4.8,10.0,0.48,0.48,3.1,4.2,0.74,3.5,7.7,11.3,5.4,1.2,1.5,2.4,3.1,12.6
2015,5,2150,CHI,Chicago Bulls,Joakim Noah,"February 25, 1985",29.0,NBA,C,67.0,67.0,30.6,2.8,6.4,0.44,0.0,0.0,0.0,2.8,6.3,0.45,0.44,1.6,2.6,0.6,3.3,6.4,9.6,4.7,0.7,1.1,1.8,3.0,7.2
2016,5,2150,CHI,Chicago Bulls,Joakim Noah,"February 25, 1985",30.0,NBA,C,29.0,2.0,21.9,1.8,4.6,0.38,0.0,0.0,0.0,1.8,4.6,0.39,0.38,0.8,1.6,0.49,3.0,5.8,8.8,3.8,0.6,1.0,1.8,2.7,4.3
2017,20,2150,NYK,New York Knicks,Joakim Noah,"February 25, 1985",31.0,NBA,C,46.0,46.0,22.1,2.2,4.4,0.49,0.0,0.0,0.0,2.2,4.4,0.49,0.49,0.7,1.7,0.44,3.5,5.2,8.8,2.2,0.7,0.8,1.3,2.8,5.0
2018,20,2150,NYK,New York Knicks,Joakim Noah,"February 25, 1985",32.0,NBA,C,7.0,0.0,5.7,0.7,1.4,0.5,0.0,0.0,,0.7,1.4,0.5,0.5,0.3,0.6,0.5,0.9,1.1,2.0,0.6,0.3,0.3,0.6,0.7,1.7
2019,15,2150,MEM,Memphis Grizzlies,Joakim Noah,"February 25, 1985",33.0,NBA,C,42.0,1.0,16.5,2.6,5.1,0.52,0.0,0.0,0.0,2.6,5.0,0.52,0.52,1.9,2.6,0.72,1.4,4.3,5.7,2.1,0.5,0.7,1.2,2.3,7.1
2020,13,2150,LAC,Los Angeles Clippers,Joakim Noah,"February 25, 1985",34.0,NBA,C,5.0,0.0,10.0,0.8,1.6,0.5,0.0,0.0,,0.8,1.6,0.5,0.5,1.2,1.6,0.75,1.0,2.2,3.2,1.4,0.2,0.2,1.2,1.8,2.8
