Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2012,14,169,LAL,Los Angeles Lakers,9,Matt Barnes,SF,6-7,226,"March 9, 1980",US,8,UCLA
2012,14,260,LAL,Los Angeles Lakers,5,Steve Blake,PG,6-3,172,"February 26, 1980",US,8,Maryland
2012,14,408,LAL,Los Angeles Lakers,24,Kobe Bryant,SG,6-6,212,"August 23, 1978",US,15,
2012,14,444,LAL,Los Angeles Lakers,17,Andrew Bynum,C,7-0,285,"October 27, 1987",US,6,
2012,14,818,LAL,Los Angeles Lakers,3,Devin Ebanks,SG,6-9,215,"October 28, 1989",US,1,West Virginia
2012,14,886,LAL,Los Angeles Lakers,88,Christian Eyenga,SF,6-5,210,"June 22, 1989",CD,1,
2012,14,919,LAL,Los Angeles Lakers,2,Derek Fisher,PG,6-1,200,"August 9, 1974",US,15,Little Rock
2012,14,1008,LAL,Los Angeles Lakers,16,Pau Gasol,PF,7-0,250,"July 6, 1980",ES,10,
2012,14,1066,LAL,Los Angeles Lakers,0,Andrew Goudelock,SG,6-3,200,"December 7, 1988",US,R,College of Charleston
2012,14,1290,LAL,Los Angeles Lakers,27,Jordan Hill,C,6-10,235,"July 27, 1987",US,2,Arizona
2012,14,1580,LAL,Los Angeles Lakers,28,Jason Kapono,SG,6-8,213,"February 4, 1981",US,8,UCLA
2012,14,1959,LAL,Los Angeles Lakers,6,Josh McRoberts,PF,6-10,240,"February 28, 1987",US,4,Duke
2012,14,2049,LAL,Los Angeles Lakers,1,Darius Morris,PG,6-4,190,"January 3, 1991",US,R,Michigan
2012,14,2087,LAL,Los Angeles Lakers,14,Troy Murphy,PF,6-11,245,"May 2, 1980",US,10,Notre Dame
2012,14,2598,LAL,Los Angeles Lakers,7,Ramon Sessions,PG,6-3,190,"April 11, 1986",US,4,Nevada
2012,14,3019,LAL,Los Angeles Lakers,4,Luke Walton,SF,6-8,235,"March 28, 1980",US,8,Arizona
2012,14,3231,LAL,Los Angeles Lakers,15,Metta World Peace,SF,6-6,260,"November 13, 1979",US,12,St. John's
