Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2012,10,172,GSW,Golden State Warriors,40,Earl Barron,C,7-0,250,"August 14, 1981",US,5,Memphis
2012,10,226,GSW,Golden State Warriors,34,Keith Benson,C,6-11,240,"August 13, 1988",US,R,Oakland
2012,10,241,GSW,Golden State Warriors,15,Andris Biedrins,C,6-11,240,"April 2, 1986",LV,7,
2012,10,385,GSW,Golden State Warriors,54,Kwame Brown,C,6-11,270,"March 10, 1982",US,10,
2012,10,657,GSW,Golden State Warriors,30,Stephen Curry,PG,6-3,185,"March 14, 1988",US,2,Davidson
2012,10,853,GSW,Golden State Warriors,8,Monta Ellis,SG,6-3,185,"October 26, 1985",US,6,
2012,10,1043,GSW,Golden State Warriors,32,Mickell Gladness,PF,6-11,220,"July 26, 1986",US,R,Alabama A&M University
2012,10,1444,GSW,Golden State Warriors,44,Richard Jefferson,SF,6-7,233,"June 21, 1980",US,10,Arizona
2012,10,1447,GSW,Golden State Warriors,22,Charles Jenkins,PG,6-3,220,"February 28, 1989",US,R,Hofstra
2012,10,1720,GSW,Golden State Warriors,10,David Lee,PF,6-9,245,"April 29, 1983",US,6,Florida
2012,10,1935,GSW,Golden State Warriors,5,Dominic McGuire,PF,6-9,220,"October 20, 1985",US,4,"California, Fresno State"
2012,10,2040,GSW,Golden State Warriors,31,Mikki Moore,C,6-11,225,"November 4, 1975",US,12,Nebraska
2012,10,2484,GSW,Golden State Warriors,2,Nate Robinson,PG,5-9,180,"May 31, 1984",US,6,Washington
2012,10,2530,GSW,Golden State Warriors,4,Brandon Rush,SF,6-6,220,"July 7, 1985",US,3,Kansas
2012,10,2678,GSW,Golden State Warriors,12,Ish Smith,PG,6-0,175,"July 5, 1988",US,1,Wake Forest
2012,10,2870,GSW,Golden State Warriors,11,Klay Thompson,SG,6-6,215,"February 8, 1990",US,R,Washington State
2012,10,2933,GSW,Golden State Warriors,3,Jeremy Tyler,C,6-10,260,"June 21, 1991",US,R,
2012,10,2936,GSW,Golden State Warriors,20,Ekpe Udoh,C,6-10,245,"May 20, 1987",US,1,"Michigan, Baylor"
2012,10,3239,GSW,Golden State Warriors,33,Chris Wright,SF,6-8,226,"September 30, 1988",US,R,Dayton
2012,10,3241,GSW,Golden State Warriors,1,Dorell Wright,SF,6-9,205,"December 2, 1985",US,7,
