Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2012,1,572,ATL,Atlanta Hawks,34,Jason Collins,C,7-0,255,"December 2, 1978",US,10,Stanford
2012,1,661,ATL,Atlanta Hawks,25,Erick Dampier,C,6-11,265,"July 14, 1975",US,15,Mississippi State
2012,1,1116,ATL,Atlanta Hawks,33,Willie Green,SG,6-4,200,"July 28, 1981",US,8,Detroit Mercy
2012,1,1296,ATL,Atlanta Hawks,6,Kirk Hinrich,SG,6-4,190,"January 2, 1981",US,8,Kansas
2012,1,1325,ATL,Atlanta Hawks,15,Al Horford,C,6-9,240,"June 3, 1986",DO,4,Florida
2012,1,1490,ATL,Atlanta Hawks,44,Ivan Johnson,PF,6-8,230,"April 10, 1984",US,R,"Oregon, Cal State San Bernardino"
2012,1,1493,ATL,Atlanta Hawks,2,Joe Johnson,SG,6-7,240,"June 29, 1981",US,10,Arkansas
2012,1,1933,ATL,Atlanta Hawks,1,Tracy McGrady,SF,6-8,210,"May 24, 1979",US,14,
2012,1,2231,ATL,Atlanta Hawks,27,Zaza Pachulia,C,6-11,270,"February 10, 1984",GE,8,
2012,1,2241,ATL,Atlanta Hawks,7,Jannero Pargo,PG,6-1,175,"October 22, 1979",US,7,Arkansas
2012,1,2382,ATL,Atlanta Hawks,77,Vladimir Radmanovic,SF,6-10,227,"November 19, 1980",BA,10,
2012,1,2659,ATL,Atlanta Hawks,12,Donald Sloan,PG,6-3,205,"January 15, 1988",US,R,Texas A&M
2012,1,2686,ATL,Atlanta Hawks,5,Josh Smith,PF,6-9,225,"December 5, 1985",US,7,
2012,1,2733,ATL,Atlanta Hawks,42,Jerry Stackhouse,SF,6-6,218,"November 5, 1974",US,16,UNC
2012,1,2823,ATL,Atlanta Hawks,0,Jeff Teague,PG,6-3,195,"June 10, 1988",US,2,Wake Forest
2012,1,3160,ATL,Atlanta Hawks,24,Marvin Williams,SF,6-8,237,"June 19, 1986",US,6,UNC
