Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2003,9,2202,DET,Detroit Pistons,Mehmet Okur,1979-05-26,23.0,NBA,PF,72.0,1366.0,14.8,0.51,0.26,0.31,10.0,19.2,14.5,9.5,1.0,2.1,12.1,19.3,1.7,2.1,3.8,0.13,-0.6,0.0,-0.5,0.5
2004,9,2202,DET,Detroit Pistons,Mehmet Okur,1979-05-26,24.0,NBA,PF,71.0,1580.0,18.3,0.54,0.09,0.39,11.9,18.8,15.4,8.2,1.2,3.0,13.7,21.7,2.6,3.3,5.9,0.18,1.0,0.6,1.5,1.4
2005,29,2202,UTA,Utah Jazz,Mehmet Okur,1979-05-26,25.0,NBA,C,82.0,2304.0,18.9,0.57,0.08,0.51,10.2,23.4,16.6,12.8,0.8,2.5,13.2,21.3,5.3,1.8,7.0,0.15,2.4,-0.5,2.0,2.3
2006,29,2202,UTA,Utah Jazz,Mehmet Okur,1979-05-26,26.0,NBA,PF,82.0,2945.0,19.0,0.55,0.21,0.4,8.6,22.2,15.4,12.8,0.7,2.1,10.9,23.5,6.3,3.0,9.3,0.15,2.4,-0.8,1.6,2.7
2007,29,2202,UTA,Utah Jazz,Mehmet Okur,1979-05-26,27.0,NBA,C,80.0,2664.0,18.1,0.57,0.32,0.36,7.3,19.1,13.2,9.9,0.7,1.2,9.2,22.8,6.5,2.3,8.8,0.16,3.1,-0.9,2.2,2.8
2008,29,2202,UTA,Utah Jazz,Mehmet Okur,1979-05-26,28.0,NBA,C,72.0,2390.0,15.2,0.56,0.35,0.27,6.8,21.5,14.2,9.0,1.2,1.0,9.9,19.6,4.0,2.7,6.7,0.13,1.3,-0.5,0.8,1.7
2009,29,2202,UTA,Utah Jazz,Mehmet Okur,1979-05-26,29.0,NBA,C,72.0,2409.0,17.5,0.59,0.23,0.38,6.1,21.5,13.8,8.1,1.2,1.7,11.3,21.7,4.5,2.9,7.4,0.15,1.6,-0.3,1.3,2.0
2010,29,2202,UTA,Utah Jazz,Mehmet Okur,1979-05-26,30.0,NBA,C,73.0,2149.0,15.6,0.56,0.28,0.31,7.5,20.6,14.2,8.5,0.9,3.0,12.6,21.0,2.6,3.0,5.6,0.13,0.4,0.1,0.5,1.4
2011,29,2202,UTA,Utah Jazz,Mehmet Okur,1979-05-26,31.0,NBA,C,13.0,168.0,12.6,0.45,0.26,0.32,6.4,15.2,10.8,17.7,1.3,1.9,9.0,21.2,0.1,0.1,0.2,0.05,-1.3,-1.5,-2.8,0.0
2012,3,2202,NJN,New Jersey Nets,Mehmet Okur,1979-05-26,32.0,NBA,C,17.0,454.0,8.4,0.46,0.52,0.04,5.5,15.5,10.4,11.1,1.1,0.8,15.0,16.8,-0.2,0.1,0.0,-0.0,-2.7,-1.8,-4.5,-0.3
