PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Richard Hamilton,26,25,25,1079,10.3,22.8,0.45299999999999996,0.5,1.8,0.294,9.8,21.0,0.467,5.0,6.2,0.7979999999999999,1.6,4.1,5.6,5.6,1.1,0.2,4.1,4.1,26.1,,101,104
Tayshaun Prince,24,25,25,1023,7.3,16.9,0.433,1.2,3.3,0.36700000000000005,6.1,13.6,0.449,2.6,3.3,0.8,3.1,5.6,8.7,4.6,1.4,0.5,2.0,2.7,18.5,,109,102
Chauncey Billups,28,25,25,985,8.3,19.4,0.428,2.5,7.2,0.349,5.8,12.2,0.474,7.6,8.5,0.893,1.3,4.9,6.2,9.3,1.4,0.3,2.8,4.1,26.7,,122,103
Ben Wallace,30,25,25,979,5.9,12.2,0.48100000000000004,0.0,0.2,0.0,5.9,12.0,0.49,2.7,5.9,0.461,5.5,10.7,16.2,1.4,2.5,3.4,1.7,3.7,14.4,,106,93
Rasheed Wallace,30,25,25,826,9.3,21.1,0.439,2.0,5.9,0.337,7.3,15.3,0.478,2.7,3.7,0.741,2.7,9.1,11.8,2.2,1.8,3.0,2.6,6.5,23.2,,102,96
Antonio McDyess,30,25,0,494,10.0,20.6,0.486,0.0,0.0,,10.0,20.6,0.486,2.8,4.1,0.6940000000000001,5.2,11.5,16.7,2.2,1.6,2.6,2.8,8.9,22.9,,104,95
Lindsey Hunter,34,25,0,374,5.4,17.0,0.319,1.2,5.4,0.222,4.2,11.6,0.364,2.4,3.3,0.727,1.5,4.5,6.0,5.9,3.3,1.1,2.3,6.8,14.4,,90,98
Carlos Arroyo,25,19,0,150,6.0,16.9,0.35600000000000004,0.0,0.4,0.0,6.0,16.5,0.364,3.0,4.5,0.667,0.4,3.4,3.8,14.6,1.5,0.8,3.8,7.1,15.0,,95,103
Elden Campbell,36,10,0,57,3.9,12.8,0.308,0.0,0.0,,3.9,12.8,0.308,3.9,7.9,0.5,3.0,14.8,17.8,4.9,2.0,0.0,3.9,12.8,11.8,,79,95
Ronald Dupree,24,14,0,38,3.0,10.4,0.28600000000000003,0.0,0.0,,3.0,10.4,0.28600000000000003,0.0,0.0,,3.0,5.9,8.9,0.0,0.0,0.0,1.5,8.9,5.9,,68,105
Darvin Ham,31,14,0,24,2.3,7.0,0.33299999999999996,0.0,0.0,,2.3,7.0,0.33299999999999996,4.7,4.7,1.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,4.7,9.4,,139,109
Darko Miličić,19,9,0,21,5.4,18.8,0.28600000000000003,0.0,0.0,,5.4,18.8,0.28600000000000003,2.7,2.7,1.0,2.7,8.0,10.7,2.7,0.0,2.7,2.7,8.0,13.4,,77,101
