PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Peja Stojaković,27,5,5,203,10.2,21.7,0.47,2.9,7.8,0.36700000000000005,7.3,13.9,0.528,5.5,5.8,0.955,1.6,5.2,6.8,1.8,1.0,0.3,0.5,3.9,28.8,,130,120
Mike Bibby,26,5,5,200,9.6,24.4,0.391,1.3,6.1,0.217,8.2,18.3,0.449,5.6,7.2,0.778,1.3,4.5,5.8,8.8,1.9,0.5,3.4,2.9,26.0,,103,119
Cuttino Mobley,29,5,5,159,10.3,23.4,0.44299999999999995,2.3,8.3,0.28,8.0,15.0,0.5329999999999999,1.7,2.3,0.7140000000000001,1.3,3.3,4.7,3.0,2.0,0.7,2.0,4.3,24.7,,105,119
Kenny Thomas,27,5,5,153,8.0,15.6,0.511,0.0,0.0,,8.0,15.6,0.511,4.9,6.9,0.7,5.9,9.4,15.3,4.2,1.4,0.7,2.8,7.6,20.8,,117,115
Brad Miller,28,5,4,139,8.8,15.3,0.575,0.0,0.8,0.0,8.8,14.5,0.605,3.8,5.3,0.7140000000000001,3.1,4.2,7.3,6.1,0.4,1.1,3.4,8.0,21.4,,117,121
Bobby Jackson,31,5,0,79,6.7,24.9,0.27,2.0,12.1,0.16699999999999998,4.7,12.8,0.368,2.0,2.0,1.0,1.3,2.7,4.0,6.0,0.7,0.7,2.0,3.4,17.5,,84,123
Darius Songaila,26,5,0,75,5.7,13.4,0.42100000000000004,0.0,0.0,,5.7,13.4,0.42100000000000004,2.8,3.5,0.8,4.2,5.7,9.9,2.1,1.4,0.7,1.4,9.9,14.2,,108,118
Maurice Evans,26,3,0,56,5.7,9.5,0.6,1.9,3.8,0.5,3.8,5.7,0.667,3.8,4.7,0.8,1.9,4.7,6.6,2.8,1.9,0.0,0.0,5.7,17.1,,164,119
Brian Skinner,28,4,1,47,4.5,9.0,0.5,0.0,0.0,,4.5,9.0,0.5,0.0,0.0,,6.8,5.6,12.4,2.3,2.3,4.5,5.6,5.6,9.0,,84,113
Corliss Williamson,31,5,0,40,8.0,21.2,0.375,0.0,1.3,0.0,8.0,19.9,0.4,18.6,23.9,0.778,5.3,2.7,8.0,4.0,1.3,2.7,5.3,14.6,34.5,,111,119
Greg Ostertag,31,2,0,26,6.1,6.1,1.0,0.0,0.0,,6.1,6.1,1.0,0.0,0.0,,8.2,10.2,18.4,0.0,2.0,4.1,4.1,8.2,12.2,,124,110
Eddie House,26,3,0,23,6.9,18.5,0.375,2.3,2.3,1.0,4.6,16.2,0.28600000000000003,4.6,4.6,1.0,2.3,2.3,4.6,9.2,0.0,0.0,2.3,4.6,20.8,,116,125
