PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Ray Allen,29,11,11,436,12.7,26.7,0.474,3.8,10.2,0.37799999999999995,8.8,16.5,0.534,6.9,7.8,0.889,1.5,4.3,5.8,5.3,1.7,0.5,4.2,2.7,36.1,,120,114
Luke Ridnour,23,11,11,378,6.0,15.3,0.39299999999999996,0.6,2.4,0.235,5.4,12.9,0.42200000000000004,2.7,2.9,0.95,1.4,3.7,5.2,6.7,1.9,1.1,2.6,3.3,15.3,,104,114
Antonio Daniels,29,11,3,331,7.2,15.4,0.46799999999999997,0.7,2.3,0.28600000000000003,6.5,13.1,0.5,9.8,11.4,0.857,0.7,4.4,5.1,8.0,1.8,0.0,1.8,2.1,24.8,,134,115
Rashard Lewis,25,8,8,312,7.5,18.4,0.406,0.9,4.3,0.2,6.6,14.0,0.469,7.6,8.7,0.88,1.9,5.5,7.5,2.3,0.5,0.5,2.8,4.3,23.4,,110,116
Jerome James,29,11,11,295,10.5,20.4,0.514,0.0,0.0,,10.5,20.4,0.514,4.2,5.5,0.767,6.1,7.7,13.8,0.9,1.1,3.7,2.6,8.8,25.1,,116,110
Nick Collison,24,11,0,218,9.2,15.1,0.607,0.2,0.2,1.0,8.9,14.9,0.6,4.2,6.7,0.63,5.5,8.2,13.6,1.2,0.7,1.2,1.5,9.9,22.8,,132,113
Reggie Evans,24,11,11,208,3.9,9.6,0.405,0.0,0.0,,3.9,9.6,0.405,2.9,5.5,0.524,7.0,14.0,21.1,1.3,1.3,0.8,2.9,8.3,10.7,,99,108
Damien Wilkins,25,7,0,136,6.4,14.3,0.444,1.2,4.4,0.273,5.2,9.9,0.52,1.6,3.6,0.444,3.6,3.6,7.2,1.2,4.0,0.4,3.2,6.8,15.5,,96,110
Vladimir Radmanović,24,6,0,122,5.8,15.5,0.371,2.2,9.3,0.23800000000000002,3.5,6.2,0.5710000000000001,0.4,0.9,0.5,0.4,7.5,8.0,1.3,1.8,1.3,2.7,4.0,14.2,,87,111
Danny Fortson,28,11,0,105,6.2,10.8,0.5710000000000001,0.0,0.0,,6.2,10.8,0.5710000000000001,6.2,7.7,0.8,2.6,10.8,13.4,0.0,1.5,0.5,6.7,21.6,18.5,,93,109
Ronald Murray,25,4,0,62,3.5,16.6,0.21100000000000002,0.0,1.7,0.0,3.5,14.8,0.235,3.5,6.1,0.5710000000000001,1.7,3.5,5.2,4.4,0.0,1.7,1.7,7.0,10.5,,74,117
Vitaly Potapenko,29,5,0,37,7.3,14.6,0.5,0.0,0.0,,7.3,14.6,0.5,0.0,0.0,,4.4,5.8,10.2,0.0,0.0,0.0,0.0,11.7,14.6,,121,117
