Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1975-76,22.0,GSW,NBA,PG,77.0,,1728.0,365.0,853.0,0.428,,,,365.0,853.0,0.428,0.428,173.0,233.0,0.742,62.0,97.0,159.0,240.0,140.0,26.0,,143.0,903.0,,0.0
1976-77,23.0,GSW,NBA,PG,82.0,,1930.0,325.0,701.0,0.464,,,,325.0,701.0,0.464,0.464,112.0,150.0,0.747,72.0,161.0,233.0,292.0,121.0,19.0,,218.0,762.0,,0.0
1977-78,24.0,SEA,NBA,PG,79.0,,2572.0,602.0,1335.0,0.451,,,,602.0,1335.0,0.451,0.451,227.0,278.0,0.817,83.0,173.0,256.0,294.0,185.0,41.0,189.0,198.0,1431.0,,0.0
1978-79,25.0,SEA,NBA,PG,76.0,,2266.0,606.0,1224.0,0.495,,,,606.0,1224.0,0.495,0.495,245.0,316.0,0.775,111.0,134.0,245.0,307.0,158.0,29.0,190.0,162.0,1457.0,,0.0
1979-80,26.0,SEA,NBA,PG,82.0,,2969.0,739.0,1533.0,0.482,7.0,36.0,0.194,732.0,1497.0,0.489,0.484,331.0,420.0,0.788,127.0,148.0,275.0,397.0,200.0,37.0,181.0,160.0,1816.0,,0.0
1981-82,28.0,SEA,NBA,PG,80.0,80.0,2876.0,773.0,1592.0,0.486,9.0,40.0,0.225,764.0,1552.0,0.492,0.488,320.0,436.0,0.734,92.0,152.0,244.0,549.0,172.0,36.0,197.0,163.0,1875.0,,1.0
1982-83,29.0,SEA,NBA,PG,80.0,80.0,2761.0,660.0,1384.0,0.477,2.0,43.0,0.047,658.0,1341.0,0.491,0.478,278.0,370.0,0.751,72.0,133.0,205.0,643.0,182.0,26.0,230.0,117.0,1600.0,,0.0
1983-84,30.0,SEA,NBA,PG,80.0,80.0,2818.0,598.0,1306.0,0.458,4.0,25.0,0.16,594.0,1281.0,0.464,0.459,297.0,396.0,0.75,67.0,137.0,204.0,675.0,189.0,25.0,232.0,151.0,1497.0,,0.0
1984-85,31.0,WSB,NBA,PG,79.0,78.0,2960.0,638.0,1483.0,0.43,51.0,176.0,0.29,587.0,1307.0,0.449,0.447,251.0,346.0,0.725,72.0,123.0,195.0,608.0,178.0,32.0,213.0,159.0,1578.0,,0.0
1985-86,32.0,WSB,NBA,PG,77.0,67.0,2284.0,434.0,1013.0,0.428,30.0,116.0,0.259,404.0,897.0,0.45,0.443,138.0,188.0,0.734,52.0,114.0,166.0,453.0,96.0,15.0,160.0,113.0,1036.0,,0.0
1986-87,33.0,ATL,NBA,SG,33.0,0.0,481.0,53.0,146.0,0.363,5.0,18.0,0.278,48.0,128.0,0.375,0.38,27.0,40.0,0.675,8.0,32.0,40.0,139.0,17.0,5.0,54.0,53.0,138.0,,0.0
