PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jamal Crawford,35,6,1,199,7.1,18.6,0.379,0.7,3.8,0.19,6.3,14.8,0.42700000000000005,4.0,4.5,0.88,0.4,2.0,2.4,2.4,1.8,0.0,1.6,1.6,18.8
DeAndre Jordan,27,6,6,198,4.4,6.9,0.632,0.0,0.0,,4.4,6.9,0.632,4.0,10.7,0.373,5.5,12.4,17.8,2.0,1.3,2.9,1.3,3.1,12.7
J.J. Redick,31,6,6,166,7.4,17.1,0.43,2.4,6.7,0.355,5.0,10.4,0.479,0.4,0.7,0.667,0.2,2.4,2.6,1.1,0.2,0.2,1.1,2.4,17.6
Jeff Green,29,6,1,159,4.8,10.4,0.457,0.9,2.3,0.4,3.8,8.2,0.47200000000000003,3.4,5.7,0.6,0.7,3.6,4.3,0.9,1.4,0.5,0.7,2.7,13.8
Austin Rivers,23,6,2,144,6.5,15.2,0.426,1.0,4.2,0.235,5.5,11.0,0.5,1.5,2.3,0.667,1.0,3.0,4.0,4.0,0.7,0.0,1.7,3.0,15.5
Blake Griffin,26,4,4,127,5.7,15.0,0.377,0.3,0.6,0.5,5.4,14.5,0.373,5.4,7.1,0.76,2.0,7.9,9.9,4.5,0.9,0.6,2.6,2.6,17.0
Chris Paul,30,4,4,125,10.7,21.9,0.48700000000000004,1.7,5.8,0.3,8.9,16.1,0.5539999999999999,4.3,4.3,1.0,1.2,3.5,4.6,8.4,2.6,0.0,1.2,3.5,27.4
Luc Mbah a Moute,29,5,5,78,1.8,2.8,0.667,0.0,0.0,,1.8,2.8,0.667,0.5,0.5,1.0,0.9,3.7,4.6,0.5,1.4,0.0,0.9,4.2,4.2
Cole Aldrich,27,6,0,77,4.7,7.0,0.667,0.0,0.0,,4.7,7.0,0.667,1.4,2.8,0.5,3.7,10.3,14.0,1.4,2.8,1.4,0.9,5.1,10.8
Wesley Johnson,28,6,0,77,2.3,6.5,0.35700000000000004,1.4,4.2,0.33299999999999996,0.9,2.3,0.4,1.4,1.4,1.0,2.3,6.1,8.4,0.9,0.5,1.9,0.9,2.8,7.5
Paul Pierce,38,5,1,54,1.3,8.0,0.16699999999999998,0.7,3.3,0.2,0.7,4.7,0.14300000000000002,0.7,2.7,0.25,0.0,4.0,4.0,0.7,1.3,0.0,1.3,4.0,4.0
Pablo Prigioni,38,5,0,26,0.0,6.9,0.0,0.0,2.8,0.0,0.0,4.2,0.0,0.0,0.0,,2.8,1.4,4.2,9.7,0.0,0.0,4.2,11.1,0.0
C.J. Wilcox,25,2,0,7,0.0,5.1,0.0,0.0,0.0,,0.0,5.1,0.0,0.0,0.0,,0.0,5.1,5.1,5.1,0.0,0.0,0.0,5.1,0.0
Jeff Ayres,28,2,0,2,18.0,18.0,1.0,0.0,0.0,,18.0,18.0,1.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
