SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016,9,DET,Kentavious Caldwell-Pope,22,4,4,161,4.9,11.2,0.44,2.7,6.0,0.44,2.2,5.1,0.44,1.1,1.6,0.71,0.4,3.4,3.8,2.5,1.6,0.2,0.4,1.6,13.6
2016,9,DET,Tobias Harris,23,4,4,156,4.8,10.6,0.46,0.9,2.8,0.33,3.9,7.8,0.5,2.8,3.0,0.92,1.4,7.4,8.8,2.8,0.7,0.7,1.4,2.5,13.4
2016,9,DET,Reggie Jackson,25,4,4,147,6.1,13.5,0.46,0.7,4.4,0.17,5.4,9.1,0.6,1.0,1.0,1.0,0.5,2.7,3.2,9.1,1.5,0.5,2.4,2.4,14.0
2016,9,DET,Marcus Morris,26,4,4,144,5.5,11.7,0.47,1.7,4.5,0.39,3.7,7.2,0.52,5.0,5.7,0.87,0.5,2.7,3.2,2.5,0.5,0.0,1.2,4.2,17.7
2016,9,DET,Andre Drummond,22,4,4,131,7.7,14.8,0.52,0.0,0.3,0.0,7.7,14.6,0.53,3.0,9.3,0.32,3.3,6.6,9.9,0.0,0.3,1.6,1.1,2.2,18.4
2016,9,DET,Stanley Johnson,19,4,0,81,5.3,10.2,0.52,2.7,4.4,0.6,2.7,5.8,0.46,0.9,0.9,1.0,0.0,7.1,7.1,0.0,0.4,0.0,1.3,4.4,14.2
2016,9,DET,Aron Baynes,29,4,0,44,3.3,7.4,0.44,0.0,0.0,,3.3,7.4,0.44,1.6,2.5,0.67,2.5,4.1,6.5,1.6,0.0,0.0,2.5,3.3,8.2
2016,9,DET,Steve Blake,35,4,0,43,0.8,4.2,0.2,0.8,1.7,0.5,0.0,2.5,0.0,0.8,1.7,0.5,0.0,3.3,3.3,8.4,0.0,0.0,4.2,5.9,3.3
2016,9,DET,Anthony Tolliver,30,3,0,26,2.8,5.5,0.5,0.0,2.8,0.0,2.8,2.8,1.0,0.0,0.0,,1.4,4.2,5.5,1.4,0.0,1.4,0.0,0.0,5.5
2016,9,DET,Reggie Bullock,24,2,0,22,8.2,9.8,0.83,3.3,4.9,0.67,4.9,4.9,1.0,0.0,0.0,,0.0,3.3,3.3,4.9,1.6,0.0,0.0,3.3,19.6
2016,9,DET,Spencer Dinwiddie,22,1,0,2,18.0,18.0,1.0,0.0,0.0,,18.0,18.0,1.0,0.0,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,36.0
2016,9,DET,Jodie Meeks,28,1,0,2,18.0,18.0,1.0,0.0,0.0,,18.0,18.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
