Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,31,2827,TOT,Total After Trade,Garrett Temple,"May 8, 1986",23.0,NBA,SG,27.0,4.0,334.0,44.0,101.0,0.44,13.0,37.0,0.35,31.0,64.0,0.48,0.5,35.0,50.0,0.7,6.0,25.0,31.0,21.0,13.0,6.0,27.0,42.0,136.0
2010,11,2827,HOU,Houston Rockets,Garrett Temple,"May 8, 1986",23.0,NBA,SG,9.0,0.0,118.0,13.0,29.0,0.45,3.0,12.0,0.25,10.0,17.0,0.59,0.5,16.0,24.0,0.67,2.0,12.0,14.0,7.0,4.0,4.0,14.0,16.0,45.0
2010,26,2827,SAC,Sacramento Kings,Garrett Temple,"May 8, 1986",23.0,NBA,SG,5.0,0.0,23.0,3.0,8.0,0.38,0.0,2.0,0.0,3.0,6.0,0.5,0.38,5.0,5.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,11.0
2010,27,2827,SAS,San Antonio Spurs,Garrett Temple,"May 8, 1986",23.0,NBA,SG,13.0,4.0,193.0,28.0,64.0,0.44,10.0,23.0,0.44,18.0,41.0,0.44,0.52,14.0,21.0,0.67,3.0,11.0,14.0,12.0,8.0,2.0,11.0,25.0,80.0
2011,31,2827,TOT,Total After Trade,Garrett Temple,"May 8, 1986",24.0,NBA,"PG,SG",24.0,0.0,230.0,20.0,68.0,0.29,10.0,37.0,0.27,10.0,31.0,0.32,0.37,7.0,17.0,0.41,1.0,22.0,23.0,32.0,11.0,6.0,23.0,24.0,57.0
2011,27,2827,SAS,San Antonio Spurs,Garrett Temple,"May 8, 1986",24.0,NBA,SG,3.0,0.0,21.0,1.0,5.0,0.2,0.0,1.0,0.0,1.0,4.0,0.25,0.2,0.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0
2011,17,2827,MIL,Milwaukee Bucks,Garrett Temple,"May 8, 1986",24.0,NBA,SG,9.0,0.0,83.0,7.0,21.0,0.33,3.0,10.0,0.3,4.0,11.0,0.36,0.4,0.0,4.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,2.0,8.0,17.0
2011,4,2827,CHA,Charlotte Bobcats,Garrett Temple,"May 8, 1986",24.0,NBA,PG,12.0,0.0,126.0,12.0,42.0,0.29,7.0,26.0,0.27,5.0,16.0,0.31,0.37,7.0,11.0,0.64,0.0,15.0,15.0,24.0,9.0,4.0,20.0,14.0,38.0
2013,30,2827,WAS,Washington Wizards,Garrett Temple,"May 8, 1986",26.0,NBA,SG,51.0,36.0,1156.0,105.0,258.0,0.41,26.0,80.0,0.32,79.0,178.0,0.44,0.46,26.0,37.0,0.7,29.0,94.0,123.0,115.0,50.0,17.0,61.0,94.0,262.0
2014,30,2827,WAS,Washington Wizards,Garrett Temple,"May 8, 1986",27.0,NBA,SG,75.0,0.0,638.0,51.0,141.0,0.36,6.0,29.0,0.21,45.0,112.0,0.4,0.38,30.0,43.0,0.7,21.0,47.0,68.0,72.0,35.0,11.0,42.0,72.0,138.0
