Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2021,23.0,ATL,NBA,PF,6,0,35,6.8,20.5,0.333,4.1,9.6,0.429,2.7,10.9,0.25,5.5,6.8,0.8,8.2,5.5,13.7,1.4,0.0,4.1,4.1,6.8,23.3,,103,109
