Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,19,NOH,New Orleans Hornets,David West,29,81,81,2949,7.6,15.0,0.5,0.1,0.3,0.26,7.5,14.6,0.51,3.6,4.2,0.86,2.0,5.4,7.4,2.9,0.9,0.7,2.1,2.8,18.8
2010,19,NOH,New Orleans Hornets,Emeka Okafor,27,82,82,2370,5.3,10.0,0.53,0.0,0.0,,5.3,10.0,0.53,2.3,4.2,0.56,3.8,7.5,11.3,0.8,0.8,1.9,1.7,3.3,12.9
2010,19,NOH,New Orleans Hornets,Darren Collison,22,76,37,2109,6.4,13.5,0.48,0.8,2.0,0.4,5.6,11.5,0.49,2.5,3.0,0.85,0.7,2.6,3.3,7.4,1.3,0.1,3.4,1.6,16.1
2010,19,NOH,New Orleans Hornets,Peja Stojakovic,32,62,55,1947,5.1,12.7,0.4,2.4,6.5,0.38,2.7,6.2,0.44,1.8,2.0,0.9,0.7,3.5,4.2,1.7,0.9,0.1,1.0,1.5,14.5
2010,19,NOH,New Orleans Hornets,Marcus Thornton,22,73,17,1872,7.7,17.0,0.45,2.3,6.0,0.37,5.4,11.0,0.49,2.8,3.4,0.81,1.4,2.7,4.1,2.2,1.1,0.2,1.5,2.4,20.3
2010,19,NOH,New Orleans Hornets,James Posey,33,77,2,1731,2.6,7.2,0.36,1.7,5.0,0.34,0.9,2.1,0.44,1.4,1.7,0.82,0.7,6.2,6.8,2.4,0.9,0.4,1.1,4.2,8.3
2010,19,NOH,New Orleans Hornets,Chris Paul,24,45,45,1712,6.6,13.4,0.49,1.1,2.7,0.41,5.5,10.7,0.51,3.4,4.0,0.85,0.4,3.6,4.0,10.1,2.0,0.2,2.4,2.5,17.7
2010,19,NOH,New Orleans Hornets,Darius Songaila,31,75,1,1410,6.2,12.5,0.49,0.0,0.2,0.17,6.1,12.3,0.5,1.5,1.9,0.81,1.5,4.4,5.9,1.8,1.6,0.4,2.1,5.3,13.9
2010,19,NOH,New Orleans Hornets,Morris Peterson,32,46,39,973,4.3,11.1,0.38,2.3,6.3,0.36,2.0,4.8,0.42,1.2,2.0,0.61,0.6,4.0,4.7,1.5,0.9,0.2,1.0,3.0,12.1
2010,19,NOH,New Orleans Hornets,Devin Brown,31,39,37,967,4.8,12.1,0.39,2.0,5.5,0.37,2.8,6.6,0.42,2.6,3.2,0.8,1.0,3.1,4.1,2.2,1.1,0.2,2.1,2.3,14.1
2010,19,NOH,New Orleans Hornets,Julian Wright,22,68,14,871,4.8,9.6,0.5,0.1,0.2,0.33,4.7,9.3,0.5,1.0,1.7,0.61,2.4,3.6,6.0,1.7,1.2,0.7,1.8,1.9,10.7
2010,19,NOH,New Orleans Hornets,Bobby Brown,25,22,0,328,6.6,16.7,0.4,1.9,7.2,0.26,4.7,9.4,0.5,0.9,0.9,1.0,0.1,1.9,2.0,5.0,1.0,0.1,2.6,3.1,15.9
2010,19,NOH,New Orleans Hornets,Aaron Gray,25,24,0,261,4.7,8.4,0.56,0.0,0.0,,4.7,8.4,0.56,2.5,2.9,0.86,5.5,6.9,12.4,2.8,1.2,1.5,2.3,6.1,11.9
2010,19,NOH,New Orleans Hornets,Hilton Armstrong,25,18,0,239,2.9,7.5,0.38,0.0,0.0,,2.9,7.5,0.38,2.0,4.2,0.46,2.6,6.6,9.2,2.4,1.2,1.2,2.0,6.6,7.7
2010,19,NOH,New Orleans Hornets,Sean Marks,34,14,0,75,1.9,3.8,0.5,0.0,0.0,,1.9,3.8,0.5,1.0,2.4,0.4,6.7,4.3,11.0,1.0,0.0,1.4,1.0,8.2,4.8
2010,19,NOH,New Orleans Hornets,Jason Hart,31,4,0,17,2.1,2.1,1.0,0.0,0.0,,2.1,2.1,1.0,0.0,0.0,,0.0,4.2,4.2,10.6,2.1,2.1,6.4,8.5,4.2
