Season,Team ID,Team ABV,Team,W,L,W/L%,Finish,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,Playoffs,Coaches,Top WS
1999,20,NYK,New York Knicks,27,23,0.54,4th of 7,1.45,86.9,-2.0,98.6,-3.6,97.5,-4.7,Lost Finals,J. Van Gundy (27-23),L. Johnson (4.9)
