Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,20,2885,NYK,New York Knicks,Bob Thornton,1962-07-10,23.0,NBA,PF,71.0,23.0,1323.0,3.4,7.5,0.46,0.0,0.0,,3.4,7.5,0.46,2.3,4.4,0.53,3.1,4.8,7.9,1.2,0.8,0.2,2.3,5.7,9.1
1987,20,2885,NYK,New York Knicks,Bob Thornton,1962-07-10,24.0,NBA,PF,33.0,4.0,282.0,3.7,8.6,0.43,0.0,0.1,0.0,3.7,8.4,0.44,1.7,2.6,0.65,2.3,4.9,7.1,1.0,0.5,0.4,3.1,6.1,9.1
1988,31,2885,TOT,Total After Trade,Bob Thornton,1962-07-10,25.0,NBA,PF,48.0,2.0,593.0,3.9,7.9,0.5,0.0,0.1,0.0,3.9,7.8,0.51,2.1,3.3,0.62,2.8,4.0,6.8,0.9,0.7,0.2,2.1,6.3,10.0
1988,20,2885,NYK,New York Knicks,Bob Thornton,1962-07-10,25.0,NBA,PF,7.0,0.0,85.0,2.5,8.0,0.32,0.0,0.0,,2.5,8.0,0.32,2.1,3.4,0.62,2.1,3.4,5.5,1.7,0.8,0.0,3.4,9.7,7.2
1988,23,2885,PHI,Philadelphia 76Ers,Bob Thornton,1962-07-10,25.0,NBA,PF,41.0,2.0,508.0,4.2,7.9,0.53,0.0,0.1,0.0,4.2,7.7,0.54,2.1,3.3,0.62,2.9,4.1,7.0,0.8,0.6,0.2,1.9,5.7,10.4
1989,23,2885,PHI,Philadelphia 76Ers,Bob Thornton,1962-07-10,26.0,NBA,PF,54.0,0.0,449.0,3.8,8.9,0.42,0.1,0.2,0.33,3.7,8.7,0.43,2.6,4.8,0.53,2.9,4.5,7.4,1.2,0.6,0.6,1.8,7.0,10.2
1990,23,2885,PHI,Philadelphia 76Ers,Bob Thornton,1962-07-10,27.0,NBA,PF,56.0,0.0,592.0,2.9,6.8,0.43,0.1,0.2,0.33,2.9,6.6,0.43,1.6,3.1,0.51,2.7,5.4,8.1,1.0,1.2,0.7,2.1,6.4,7.5
1991,18,2885,MIN,Minnesota Timberwolves,Bob Thornton,1962-07-10,28.0,NBA,PF,12.0,1.0,110.0,1.3,4.3,0.31,0.0,0.0,,1.3,4.3,0.31,2.6,3.3,0.8,0.3,4.6,4.9,0.3,0.0,1.0,2.9,5.9,5.2
1992,29,2885,UTA,Utah Jazz,Bob Thornton,1962-07-10,29.0,NBA,PF,2.0,0.0,6.0,6.0,42.0,0.14,0.0,0.0,,6.0,42.0,0.14,12.0,12.0,1.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,24.0
1996,30,2885,WSB,Washington Bullets,Bob Thornton,1962-07-10,33.0,NBA,PF,7.0,0.0,31.0,1.2,7.0,0.17,0.0,0.0,,1.2,7.0,0.17,1.2,2.3,0.5,7.0,7.0,13.9,0.0,1.2,0.0,1.2,8.1,3.5
