Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,17,2024,MIL,Milwaukee Bucks,22.0,NBA,SG,7.0,,182.0,5.9,10.1,0.59,0.0,0.0,,5.9,10.1,0.59,5.3,6.1,0.87,3.4,2.8,6.1,2.2,1.0,0.2,2.8,2.8,17.2
1981,17,2024,MIL,Milwaukee Bucks,23.0,NBA,SG,7.0,,277.0,3.9,9.0,0.44,0.0,0.0,,3.9,9.0,0.44,4.9,6.6,0.74,2.5,3.6,6.1,2.6,1.6,0.4,2.6,3.1,12.7
1982,17,2024,MIL,Milwaukee Bucks,24.0,NBA,SG,6.0,,252.0,4.4,10.6,0.42,0.0,0.1,0.0,4.4,10.4,0.42,4.3,5.4,0.79,2.1,2.1,4.3,3.4,1.3,0.3,1.7,3.1,13.1
1983,17,2024,MIL,Milwaukee Bucks,25.0,NBA,SG,9.0,,377.0,5.9,13.6,0.44,0.0,0.1,0.0,5.9,13.5,0.44,4.4,5.8,0.75,2.7,3.1,5.7,3.2,1.7,0.3,2.6,2.4,16.2
1984,17,2024,MIL,Milwaukee Bucks,26.0,NBA,SG,16.0,,618.0,5.8,11.1,0.52,0.1,0.2,0.25,5.7,10.9,0.52,6.2,7.8,0.79,2.6,3.9,6.5,4.0,1.6,0.5,3.6,3.1,17.8
1985,17,2024,MIL,Milwaukee Bucks,27.0,NBA,PG,8.0,7.0,319.0,6.2,11.2,0.56,0.5,1.1,0.4,5.8,10.0,0.57,7.9,8.5,0.93,1.1,2.7,3.8,4.5,0.6,0.5,2.3,2.9,20.8
1986,17,2024,MIL,Milwaukee Bucks,28.0,NBA,PG,9.0,9.0,327.0,5.7,13.4,0.43,0.4,1.5,0.29,5.3,11.9,0.44,4.8,6.9,0.7,1.7,2.9,4.5,4.8,0.6,0.6,2.3,3.3,16.7
1987,17,2024,MIL,Milwaukee Bucks,29.0,NBA,SG,12.0,10.0,426.0,6.6,13.9,0.47,0.3,1.2,0.29,6.3,12.8,0.49,6.2,7.6,0.81,1.8,2.8,4.6,3.0,1.1,0.5,2.0,3.6,19.7
1988,17,2024,MIL,Milwaukee Bucks,30.0,NBA,SG,5.0,5.0,173.0,5.0,10.4,0.48,0.2,0.2,1.0,4.8,10.2,0.47,5.4,5.6,0.96,1.2,2.7,4.0,5.4,0.6,0.2,2.3,2.9,15.6
1989,17,2024,MIL,Milwaukee Bucks,31.0,NBA,PG,9.0,9.0,184.0,3.7,9.4,0.4,0.4,1.4,0.29,3.3,8.0,0.42,2.9,3.1,0.94,1.6,3.5,5.1,2.5,1.0,0.4,2.2,3.3,10.8
1991,1,2024,ATL,Atlanta Hawks,33.0,NBA,SG,5.0,0.0,91.0,4.4,8.7,0.5,0.4,2.4,0.17,4.0,6.3,0.62,5.1,6.3,0.81,2.4,4.0,6.3,0.8,1.2,0.0,1.2,6.3,14.2
