Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2014,22.0,TOR,NBA,SG,7.0,158.0,0.9,0.356,0.511,0.106,0.8,9.6,5.4,2.1,2.1,1.7,14.0,17.0,,-0.5,0.2,-0.3,-0.096,,-6.5,-1.2,-7.7,-0.2
2015,23.0,TOR,NBA,SF,4.0,107.0,7.7,0.483,0.621,0.0,0.0,6.8,3.2,5.8,1.4,3.2,6.5,13.0,,0.0,0.0,0.0,-0.017,,-0.6,-0.5,-1.2,0.0
2016,24.0,TOR,NBA,SF,20.0,335.0,10.0,0.493,0.538,0.168,1.4,10.7,5.7,5.8,2.1,1.3,11.1,19.9,,-0.1,0.3,0.2,0.023,,-0.4,0.2,-0.2,0.1
2019,27.0,ORL,NBA,SG,5.0,146.0,11.2,0.537,0.648,0.315,0.7,13.7,6.7,9.0,2.1,1.3,14.0,21.7,,-0.1,0.1,0.0,0.016,,-0.2,1.1,0.9,0.1
2020,28.0,ORL,NBA,SG,5.0,135.0,13.9,0.584,0.469,0.219,0.7,16.8,8.4,6.7,1.4,0.8,10.2,24.7,,0.0,0.1,0.1,0.046,,-0.6,0.1,-0.4,0.1
