PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Gary Payton,29,10,10,42.8,8.7,18.3,0.475,1.9,5.0,0.38,6.8,13.3,0.511,0.527,4.7,5.0,0.94,0.9,2.5,3.4,7.0,1.8,0.1,2.6,3.1,24.0
Detlef Schrempf,35,10,10,37.5,6.4,12.5,0.512,0.2,1.4,0.14300000000000002,6.2,11.1,0.5589999999999999,0.52,3.1,3.8,0.816,1.8,5.9,7.7,3.9,0.7,0.1,2.2,2.1,16.1
Vin Baker,26,10,10,37.1,7.1,13.4,0.53,0.0,0.0,,7.1,13.4,0.53,0.53,1.6,3.8,0.42100000000000004,4.1,5.3,9.4,1.8,1.8,1.5,2.2,3.8,15.8
Hersey Hawkins,31,10,10,33.7,4.1,8.8,0.466,1.7,4.3,0.395,2.4,4.5,0.5329999999999999,0.563,3.5,4.0,0.875,1.7,4.0,5.7,3.6,1.8,0.1,0.9,2.4,13.4
Jerome Kersey,35,10,5,21.3,3.1,7.2,0.431,0.0,0.3,0.0,3.1,6.9,0.449,0.431,1.6,1.9,0.8420000000000001,1.7,2.3,4.0,0.9,1.0,1.0,1.3,3.2,7.8
Sam Perkins,36,10,1,21.0,1.6,4.2,0.381,1.0,2.4,0.41700000000000004,0.6,1.8,0.33299999999999996,0.5,1.2,2.0,0.6,0.6,2.6,3.2,1.4,0.3,0.5,1.1,2.2,5.4
Dale Ellis,37,10,0,17.0,2.0,5.3,0.377,1.1,2.6,0.423,0.9,2.7,0.33299999999999996,0.48100000000000004,0.5,0.6,0.833,0.4,0.9,1.3,0.6,0.2,0.0,0.2,1.0,5.6
Nate McMillan,33,7,0,14.1,0.9,2.6,0.33299999999999996,0.3,1.7,0.16699999999999998,0.6,0.9,0.667,0.389,0.3,0.3,1.0,0.3,2.0,2.3,2.1,0.4,0.3,0.3,2.4,2.3
Greg Anthony,30,9,0,13.1,1.3,4.4,0.3,0.6,2.1,0.263,0.8,2.3,0.33299999999999996,0.363,0.3,0.9,0.375,0.3,0.8,1.1,1.1,0.6,0.1,1.2,1.9,3.6
Jim McIlvaine,25,6,4,9.8,1.0,3.3,0.3,0.0,0.2,0.0,1.0,3.2,0.316,0.3,0.2,0.3,0.5,1.2,0.5,1.7,0.2,0.3,1.0,0.2,3.7,2.2
David Wingate,34,3,0,4.3,0.7,1.7,0.4,0.0,0.0,,0.7,1.7,0.4,0.4,1.3,2.0,0.667,0.7,0.7,1.3,0.7,0.3,0.0,0.3,0.3,2.7
Aaron Williams,26,3,0,2.3,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.7,0.7,1.0,0.3,0.0,0.3,0.0,0.0,0.3,0.3,0.0,0.7
