PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Karl Malone,34,20,20,39.8,9.9,21.0,0.47100000000000003,0.0,0.2,0.0,9.9,20.9,0.475,0.47100000000000003,6.5,8.3,0.7879999999999999,2.4,8.5,10.9,3.4,1.1,1.0,3.0,3.5,26.3
Bryon Russell,27,20,13,34.9,3.5,7.4,0.469,1.2,3.2,0.365,2.3,4.2,0.5479999999999999,0.5479999999999999,2.9,4.1,0.716,0.6,4.1,4.7,1.1,1.1,0.3,0.9,2.5,11.0
Jeff Hornacek,34,20,20,31.8,3.7,8.9,0.41600000000000004,0.7,1.5,0.467,3.0,7.4,0.405,0.455,2.8,3.3,0.846,0.4,2.2,2.5,3.2,1.0,0.2,1.6,2.6,10.9
John Stockton,35,20,20,29.8,4.1,8.2,0.494,0.5,1.3,0.34600000000000003,3.6,6.9,0.522,0.521,2.6,3.6,0.718,0.8,2.2,3.0,7.8,1.6,0.2,2.4,2.7,11.1
Shandon Anderson,24,20,0,18.9,2.7,5.2,0.515,0.2,0.6,0.273,2.5,4.6,0.5429999999999999,0.529,1.3,1.9,0.6759999999999999,1.3,1.9,3.2,1.0,0.3,0.1,1.5,1.5,6.7
Howard Eisley,25,20,0,18.3,2.3,6.3,0.368,0.4,1.4,0.29600000000000004,1.9,4.9,0.38799999999999996,0.4,0.6,0.7,0.9229999999999999,0.2,1.8,2.0,4.1,0.6,0.3,1.6,2.1,5.6
Greg Ostertag,24,19,1,17.7,1.4,2.4,0.565,0.0,0.0,,1.4,2.4,0.565,0.565,0.6,1.3,0.48,1.3,2.9,4.3,0.3,0.4,1.9,0.6,2.7,3.4
Greg Foster,29,20,16,16.8,2.0,4.3,0.45299999999999996,0.1,0.1,0.5,1.9,4.2,0.452,0.45899999999999996,0.2,0.3,0.6,1.0,2.4,3.4,0.3,0.1,0.3,0.9,2.8,4.1
Antoine Carr,36,20,0,14.6,2.1,4.5,0.456,0.0,0.0,,2.1,4.5,0.456,0.456,0.3,0.4,0.75,0.8,1.3,2.1,0.6,0.1,0.6,0.5,3.2,4.4
Chris Morris,32,17,0,14.1,1.6,4.1,0.406,0.4,1.4,0.304,1.2,2.7,0.457,0.457,0.8,1.2,0.7,0.5,2.3,2.8,0.6,0.3,0.2,0.5,2.2,4.5
Adam Keefe,27,15,10,10.3,0.7,1.9,0.345,0.0,0.0,,0.7,1.9,0.345,0.345,0.7,1.1,0.647,0.9,1.4,2.3,0.1,0.3,0.1,0.2,1.2,2.1
Jacque Vaughn,22,7,0,3.4,0.3,1.4,0.2,0.1,0.3,0.5,0.1,1.1,0.125,0.25,0.3,0.3,1.0,0.0,0.4,0.4,0.6,0.0,0.0,0.6,0.0,1.0
