PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Reggie Miller,32,16,16,39.3,6.1,14.4,0.426,2.4,5.9,0.4,3.8,8.4,0.444,0.509,5.3,5.9,0.904,0.3,1.4,1.8,2.0,1.2,0.2,1.7,1.6,19.9
Mark Jackson,32,16,16,30.9,3.3,7.9,0.41700000000000004,0.9,2.3,0.37799999999999995,2.4,5.6,0.433,0.47200000000000003,1.7,2.1,0.794,1.1,3.4,4.6,8.3,1.4,0.0,2.9,1.8,9.2
Rik Smits,31,16,16,29.8,6.6,13.1,0.502,0.0,0.1,0.0,6.6,13.0,0.505,0.502,3.4,4.0,0.8590000000000001,1.1,4.3,5.3,1.3,0.5,0.9,1.3,4.2,16.6
Dale Davis,28,16,16,29.1,3.5,5.4,0.6509999999999999,0.0,0.0,,3.5,5.4,0.6509999999999999,0.6509999999999999,1.8,4.0,0.45299999999999996,2.8,4.8,7.5,0.8,0.3,1.1,1.3,2.6,8.8
Antonio Davis,29,16,0,28.7,2.6,5.7,0.462,0.0,0.0,,2.6,5.7,0.462,0.462,3.9,5.9,0.67,2.3,4.4,6.8,0.9,0.8,1.1,1.6,4.1,9.2
Chris Mullin,34,16,16,25.8,3.3,7.1,0.46,1.3,3.3,0.385,2.0,3.8,0.525,0.5489999999999999,1.1,1.3,0.857,0.8,2.8,3.6,1.4,0.9,0.6,1.5,2.0,8.9
Jalen Rose,25,15,0,19.5,3.2,6.7,0.48,0.4,1.1,0.375,2.8,5.6,0.5,0.51,1.3,1.8,0.741,0.1,1.7,1.8,1.9,0.7,0.4,1.7,2.5,8.1
Derrick McKey,31,15,0,18.9,1.5,4.6,0.33299999999999996,0.2,0.7,0.3,1.3,3.9,0.33899999999999997,0.355,1.2,1.5,0.7829999999999999,0.5,2.1,2.7,0.7,0.6,0.5,0.7,3.3,4.5
Travis Best,25,16,0,17.5,1.7,4.5,0.375,0.3,1.1,0.278,1.4,3.4,0.40700000000000003,0.41,2.4,2.7,0.884,0.1,0.9,1.0,1.9,0.7,0.2,1.2,2.3,6.1
Fred Hoiberg,25,2,0,10.0,1.5,4.0,0.375,0.5,1.0,0.5,1.0,3.0,0.33299999999999996,0.43799999999999994,1.0,1.0,1.0,0.5,1.5,2.0,0.5,0.5,0.0,0.0,1.0,4.5
Mark Pope,25,7,0,6.0,0.6,0.9,0.667,0.0,0.1,0.0,0.6,0.7,0.8,0.667,0.1,0.1,1.0,0.3,0.4,0.7,0.1,0.1,0.0,0.1,1.1,1.3
Mark West,37,4,0,2.8,0.3,0.5,0.5,0.0,0.0,,0.3,0.5,0.5,0.5,0.3,0.8,0.33299999999999996,0.3,0.0,0.3,0.0,0.0,0.0,0.0,1.0,0.8
