PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Isaiah Rider,26,4,4,41.5,7.0,16.8,0.418,0.3,2.8,0.091,6.8,14.0,0.48200000000000004,0.425,5.0,6.5,0.769,1.8,3.3,5.0,4.3,1.3,0.0,4.0,2.8,19.3
Damon Stoudamire,24,4,4,41.5,6.3,15.8,0.397,2.0,5.5,0.364,4.3,10.3,0.415,0.46,3.3,3.3,1.0,1.5,2.8,4.3,9.5,1.3,0.3,4.0,3.3,17.8
Rasheed Wallace,23,4,4,39.3,5.8,11.8,0.489,1.0,1.3,0.8,4.8,10.5,0.452,0.532,2.0,4.0,0.5,1.8,3.0,4.8,2.8,0.5,0.5,1.3,4.0,14.5
Brian Grant,25,4,4,33.8,4.8,9.0,0.528,0.0,0.0,,4.8,9.0,0.528,0.528,3.8,4.5,0.833,4.5,6.3,10.8,1.5,1.0,0.8,1.3,5.0,13.3
Arvydas Sabonis,33,4,4,26.8,4.5,10.0,0.45,0.3,0.5,0.5,4.3,9.5,0.447,0.46299999999999997,3.0,3.5,0.857,1.8,6.0,7.8,1.5,1.8,0.8,2.5,4.8,12.3
Walt Williams,27,4,0,25.5,4.3,7.8,0.5479999999999999,2.0,3.8,0.5329999999999999,2.3,4.0,0.563,0.677,2.8,3.5,0.7859999999999999,0.8,2.8,3.5,2.3,0.3,0.0,0.3,4.5,13.3
Kelvin Cato,23,4,0,14.5,2.3,4.3,0.529,0.0,0.3,0.0,2.3,4.0,0.563,0.529,2.0,2.8,0.727,0.8,2.3,3.0,0.3,0.3,1.8,1.0,3.0,6.5
Stacey Augmon,29,4,0,7.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.3,0.5,0.5,0.3,0.5,0.8,0.3,0.5,0.3,0.5,0.5,1.3
Gary Grant,32,4,0,6.8,0.5,1.8,0.28600000000000003,0.3,1.0,0.25,0.3,0.8,0.33299999999999996,0.35700000000000004,0.0,0.0,,0.5,0.8,1.3,1.8,0.3,0.3,0.5,0.5,1.3
Alton Lister,39,2,0,5.5,0.5,1.5,0.33299999999999996,0.0,0.0,,0.5,1.5,0.33299999999999996,0.33299999999999996,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.5,1.0,2.5,1.0
Jermaine O'Neal,19,1,0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
