SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2003,18,MIN,Kevin Garnett,26.0,82.0,3321.0,0.5,0.51,0.28,0.51,0.75,0.55,0.34,0.05,113.0,111.0,81.0,107.0,99.0,107.0,112.0,26.0,102.4,115.2
2003,18,MIN,Troy Hudson,26.0,79.0,2600.0,0.43,0.45,0.36,0.48,0.9,0.53,0.24,0.28,97.0,98.0,104.0,101.0,119.0,102.0,80.0,153.0,8.9,24.4
2003,18,MIN,Wally Szczerbiak,25.0,52.0,1836.0,0.48,0.5,0.42,0.52,0.87,0.57,0.24,0.2,109.0,107.0,120.0,110.0,114.0,109.0,78.0,109.0,72.1,76.7
2003,18,MIN,Rasho NesteroviA,26.0,77.0,2337.0,0.52,0.53,0.0,0.52,0.64,0.54,0.12,0.0,119.0,114.0,,111.0,85.0,103.0,41.0,1.0,77.8,26.1
2003,18,MIN,Kendall Gill,34.0,82.0,2068.0,0.42,0.43,0.32,0.44,0.76,0.48,0.24,0.09,96.0,93.0,92.0,92.0,101.0,92.0,79.0,48.0,-50.6,-62.8
2003,18,MIN,Anthony Peeler,33.0,82.0,2245.0,0.41,0.42,0.41,0.48,0.78,0.5,0.08,0.35,94.0,90.0,117.0,102.0,103.0,96.0,27.0,192.0,13.8,-25.4
2003,18,MIN,Gary Trent,28.0,80.0,1222.0,0.54,0.54,0.0,0.54,0.59,0.55,0.26,0.0,121.0,116.0,,113.0,78.0,106.0,86.0,3.0,47.3,25.8
2003,18,MIN,Marc Jackson,28.0,77.0,1041.0,0.44,0.44,1.0,0.44,0.76,0.51,0.43,0.0,99.0,94.0,286.0,93.0,101.0,98.0,141.0,2.0,-23.8,-9.6
2003,18,MIN,Joe Smith,27.0,54.0,1117.0,0.46,0.46,0.0,0.46,0.78,0.52,0.4,0.01,104.0,100.0,,97.0,103.0,101.0,132.0,3.0,-8.9,3.4
2003,18,MIN,Rod Strickland,36.0,47.0,956.0,0.43,0.45,0.09,0.43,0.74,0.49,0.38,0.04,98.0,96.0,26.0,91.0,97.0,95.0,127.0,22.0,-22.5,-17.7
2003,18,MIN,Reggie Slater,32.0,26.0,141.0,0.54,0.54,,0.54,0.6,0.58,0.9,0.0,122.0,117.0,,114.0,79.0,112.0,298.0,,6.6,8.5
2003,18,MIN,Loren Woods,24.0,38.0,353.0,0.38,0.38,0.33,0.39,0.78,0.46,0.36,0.04,86.0,83.0,95.0,82.0,103.0,88.0,117.0,22.0,-13.0,-11.3
2003,18,MIN,Igor RakoAeviA,24.0,42.0,244.0,0.38,0.37,0.42,0.42,0.81,0.53,0.62,0.21,86.0,80.0,119.0,89.0,106.0,102.0,205.0,114.0,-6.0,1.3
2003,18,MIN,Mike Wilks,23.0,31.0,324.0,0.31,0.35,0.22,0.34,0.89,0.41,0.27,0.27,71.0,75.0,64.0,72.0,117.0,80.0,89.0,148.0,-17.5,-15.8
2003,18,MIN,Team,,,,0.47,0.48,0.37,0.49,0.77,0.53,0.27,0.12,106.0,104.0,106.0,103.0,101.0,102.0,89.0,64.0,204.2,154.7
2003,18,MIN,League Average,,,,0.44,0.46,0.35,0.47,0.76,0.52,0.3,0.18,,,,,,,,,,
