PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Pau Gasol,22.0,82.0,2948.0,0.51,0.514,0.1,0.51,0.736,0.57,0.506,0.009000000000000001,115.0,111.0,29.0,108.0,97.0,110.0,167.0,5.0,81.3,137.6
Jason Williams,27.0,76.0,2407.0,0.38799999999999996,0.418,0.354,0.47100000000000003,0.84,0.501,0.152,0.47,88.0,90.0,101.0,99.0,111.0,97.0,50.0,259.0,-5.1,-33.1
Lorenzen Wright,27.0,70.0,1982.0,0.45399999999999996,0.457,0.0,0.45399999999999996,0.659,0.489,0.311,0.006999999999999999,103.0,99.0,,96.0,87.0,94.0,103.0,4.0,-28.6,-48.6
Shane Battier,24.0,78.0,2383.0,0.483,0.535,0.39799999999999996,0.5589999999999999,0.828,0.597,0.255,0.38,109.0,116.0,114.0,118.0,109.0,115.0,84.0,209.0,96.7,98.7
Wesley Person,31.0,66.0,1941.0,0.456,0.47,0.433,0.539,0.8140000000000001,0.565,0.161,0.384,103.0,102.0,124.0,114.0,107.0,109.0,53.0,212.0,78.4,58.4
Stromile Swift,23.0,67.0,1478.0,0.48100000000000004,0.48200000000000004,0.0,0.48100000000000004,0.722,0.542,0.501,0.004,109.0,104.0,,101.0,95.0,104.0,166.0,2.0,6.5,27.1
Drew Gooden,21.0,51.0,1329.0,0.44299999999999995,0.455,0.304,0.455,0.6970000000000001,0.486,0.22899999999999998,0.08,100.0,98.0,87.0,96.0,92.0,94.0,76.0,44.0,-21.9,-42.6
Gordan Giriček,25.0,49.0,1187.0,0.433,0.46299999999999997,0.354,0.48100000000000004,0.8220000000000001,0.522,0.22399999999999998,0.272,98.0,100.0,101.0,102.0,109.0,100.0,74.0,150.0,7.0,2.6
Mike Batiste,25.0,75.0,1248.0,0.42200000000000004,0.46399999999999997,0.222,0.441,0.784,0.47600000000000003,0.188,0.17300000000000001,95.0,100.0,64.0,93.0,103.0,92.0,62.0,95.0,-30.6,-44.3
Earl Watson,23.0,79.0,1366.0,0.435,0.46299999999999997,0.341,0.474,0.721,0.505,0.22,0.233,98.0,100.0,97.0,100.0,95.0,97.0,73.0,128.0,0.4,-12.4
Brevin Knight,27.0,55.0,928.0,0.425,0.43200000000000005,0.25,0.43,0.54,0.442,0.162,0.035,96.0,93.0,72.0,91.0,71.0,85.0,54.0,19.0,-20.1,-37.7
Mike Miller,22.0,16.0,360.0,0.51,0.514,0.5,0.583,0.8059999999999999,0.614,0.23800000000000002,0.29100000000000004,115.0,111.0,143.0,123.0,106.0,118.0,79.0,160.0,32.9,31.7
Ryan Humphrey,23.0,13.0,122.0,0.34299999999999997,0.34299999999999997,,0.34299999999999997,0.455,0.364,0.314,0.0,78.0,74.0,,72.0,60.0,70.0,104.0,,-9.2,-12.4
Michael Dickerson,27.0,6.0,87.0,0.41700000000000004,0.462,0.364,0.5,1.0,0.5529999999999999,0.20800000000000002,0.45799999999999996,94.0,100.0,104.0,106.0,132.0,107.0,69.0,252.0,1.3,1.8
Robert Archibald,22.0,12.0,72.0,0.3,0.3,,0.3,0.389,0.34,0.9,0.0,68.0,65.0,,63.0,51.0,66.0,298.0,,-7.0,-10.0
Cezary Trybański,23.0,15.0,86.0,0.25,0.25,,0.25,0.4,0.287,0.5,0.0,57.0,54.0,,53.0,53.0,55.0,165.0,,-9.0,-11.3
Chris Owens,23.0,1.0,6.0,0.667,0.667,,0.667,,0.667,0.0,0.0,151.0,144.0,,141.0,,128.0,,,1.2,0.9
Team,,,,0.45399999999999996,0.475,0.364,0.489,0.737,0.53,0.3,0.192,103.0,103.0,104.0,103.0,97.0,102.0,99.0,106.0,165.5,126.8
League Average,,,,0.442,0.46299999999999997,0.349,0.474,0.758,0.519,0.302,0.182,,,,,,,,,,
