PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Tim Duncan,26.0,81.0,3181.0,0.513,0.517,0.273,0.515,0.71,0.564,0.456,0.016,116.0,112.0,78.0,109.0,94.0,109.0,151.0,9.0,114.7,148.3
Tony Parker,20.0,82.0,2774.0,0.46399999999999997,0.502,0.337,0.503,0.755,0.542,0.278,0.233,105.0,109.0,97.0,106.0,100.0,104.0,92.0,128.0,61.5,53.1
Stephen Jackson,24.0,80.0,2254.0,0.435,0.501,0.32,0.493,0.76,0.526,0.22399999999999998,0.363,98.0,108.0,92.0,104.0,100.0,101.0,74.0,200.0,31.7,12.7
Malik Rose,28.0,79.0,1933.0,0.45899999999999996,0.45899999999999996,0.4,0.46,0.7909999999999999,0.537,0.486,0.008,104.0,99.0,114.0,97.0,104.0,103.0,161.0,4.0,-17.1,27.8
Bruce Bowen,31.0,82.0,2566.0,0.466,0.488,0.441,0.5710000000000001,0.405,0.563,0.18600000000000003,0.478,105.0,105.0,126.0,120.0,53.0,108.0,61.0,263.0,93.0,44.8
David Robinson,37.0,64.0,1676.0,0.469,0.469,,0.469,0.71,0.531,0.509,0.0,106.0,101.0,,99.0,94.0,102.0,168.0,,-4.1,11.9
Manu Ginóbili,25.0,69.0,1431.0,0.43799999999999994,0.494,0.345,0.503,0.737,0.556,0.431,0.373,99.0,107.0,99.0,106.0,97.0,107.0,142.0,205.0,22.7,34.5
Steve Smith,33.0,53.0,1032.0,0.38799999999999996,0.428,0.331,0.455,0.833,0.528,0.392,0.406,88.0,92.0,95.0,96.0,110.0,102.0,130.0,223.0,-10.8,5.6
Steve Kerr,37.0,75.0,952.0,0.43,0.462,0.395,0.525,0.882,0.552,0.133,0.484,97.0,100.0,113.0,111.0,116.0,106.0,44.0,267.0,26.4,17.5
Kevin Willis,40.0,71.0,840.0,0.479,0.48200000000000004,0.0,0.479,0.615,0.506,0.32299999999999995,0.008,108.0,104.0,,101.0,81.0,97.0,107.0,4.0,2.4,-7.9
Speedy Claxton,24.0,30.0,471.0,0.462,0.5,0.0,0.462,0.684,0.509,0.39299999999999996,0.076,105.0,108.0,,98.0,90.0,98.0,130.0,42.0,-3.4,-3.7
Danny Ferry,36.0,64.0,601.0,0.355,0.359,0.35,0.44,0.769,0.45899999999999996,0.105,0.484,80.0,78.0,100.0,93.0,102.0,88.0,35.0,266.0,-8.5,-15.7
Anthony Goldwire,31.0,10.0,51.0,0.278,0.3,0.25,0.33299999999999996,0.0,0.318,0.111,0.444,63.0,65.0,72.0,70.0,,61.0,37.0,245.0,-5.1,-7.6
Devin Brown,24.0,7.0,22.0,0.5,0.5,,0.5,1.0,0.551,0.2,0.0,113.0,108.0,,106.0,132.0,106.0,66.0,,0.5,0.7
Mengke Bateer,27.0,12.0,46.0,0.235,0.214,0.33299999999999996,0.265,0.0,0.252,0.11800000000000001,0.17600000000000002,53.0,46.0,95.0,56.0,,48.0,39.0,97.0,-7.1,-9.6
Team,,,,0.462,0.49,0.354,0.498,0.726,0.541,0.349,0.201,105.0,106.0,101.0,105.0,96.0,104.0,116.0,111.0,301.5,319.4
League Average,,,,0.442,0.46299999999999997,0.349,0.474,0.758,0.519,0.302,0.182,,,,,,,,,,
