PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Rashard Lewis,23.0,77.0,3044.0,0.452,0.47600000000000003,0.34600000000000003,0.484,0.82,0.537,0.3,0.18899999999999997,102.0,103.0,99.0,102.0,108.0,103.0,99.0,104.0,24.0,44.8
Gary Payton,34.0,52.0,2123.0,0.44799999999999995,0.467,0.298,0.465,0.6920000000000001,0.495,0.23600000000000002,0.115,101.0,101.0,85.0,98.0,91.0,95.0,78.0,63.0,-18.2,-53.4
Brent Barry,31.0,75.0,2480.0,0.45799999999999996,0.514,0.40299999999999997,0.56,0.795,0.597,0.27899999999999997,0.508,103.0,111.0,115.0,118.0,105.0,115.0,92.0,279.0,99.1,101.1
Predrag Drobnjak,27.0,82.0,1984.0,0.41200000000000003,0.419,0.353,0.431,0.7909999999999999,0.45899999999999996,0.146,0.10800000000000001,93.0,91.0,101.0,91.0,104.0,88.0,48.0,59.0,-67.8,-101.1
Desmond Mason,25.0,52.0,1811.0,0.436,0.449,0.29100000000000004,0.44799999999999995,0.74,0.49,0.271,0.083,99.0,97.0,83.0,95.0,98.0,94.0,90.0,45.0,-34.2,-43.5
Vladimir Radmanović,22.0,72.0,1910.0,0.41,0.45299999999999996,0.355,0.488,0.706,0.508,0.153,0.439,93.0,98.0,102.0,103.0,93.0,98.0,50.0,241.0,18.9,-16.5
Ray Allen,27.0,29.0,1197.0,0.441,0.5,0.35100000000000003,0.511,0.92,0.5670000000000001,0.268,0.396,100.0,108.0,101.0,108.0,121.0,109.0,89.0,218.0,41.3,59.8
Jerome James,27.0,51.0,766.0,0.478,0.478,,0.478,0.5870000000000001,0.506,0.397,0.0,108.0,103.0,,101.0,77.0,98.0,131.0,,2.1,-7.0
Kenny Anderson,32.0,38.0,689.0,0.44,0.449,0.0,0.44,0.8290000000000001,0.47100000000000003,0.151,0.022000000000000002,99.0,97.0,,93.0,109.0,91.0,50.0,12.0,-15.9,-24.0
Kevin Ollie,30.0,29.0,770.0,0.441,0.43799999999999994,1.0,0.444,0.759,0.515,0.46799999999999997,0.005,100.0,95.0,286.0,94.0,100.0,99.0,155.0,3.0,-11.3,-2.0
Reggie Evans,22.0,67.0,1365.0,0.47100000000000003,0.47100000000000003,,0.47100000000000003,0.519,0.51,1.1,0.0,107.0,102.0,,99.0,69.0,98.0,364.0,,-0.7,-3.8
Calvin Booth,26.0,47.0,575.0,0.43700000000000006,0.444,0.0,0.43700000000000006,0.723,0.494,0.395,0.017,99.0,96.0,,92.0,95.0,95.0,131.0,9.0,-8.8,-7.1
Vitaly Potapenko,27.0,26.0,403.0,0.441,0.441,,0.441,0.759,0.49200000000000005,0.312,0.0,100.0,95.0,,93.0,100.0,95.0,103.0,,-6.1,-5.9
Ansu Sesay,26.0,45.0,448.0,0.38299999999999995,0.38299999999999995,,0.38299999999999995,0.5710000000000001,0.40399999999999997,0.196,0.0,87.0,83.0,,81.0,75.0,78.0,65.0,,-19.4,-26.7
Elden Campbell,34.0,15.0,184.0,0.33299999999999996,0.33299999999999996,,0.33299999999999996,0.762,0.419,0.43799999999999994,0.0,75.0,72.0,,70.0,101.0,81.0,145.0,,-13.5,-11.5
Joseph Forte,21.0,17.0,86.0,0.28600000000000003,0.312,0.0,0.28600000000000003,0.667,0.319,0.171,0.086,65.0,68.0,,60.0,88.0,61.0,57.0,47.0,-13.2,-15.1
Ronald Murray,23.0,2.0,20.0,0.4,0.5,0.0,0.4,,0.4,0.0,0.2,90.0,108.0,,84.0,,77.0,,110.0,-0.7,-1.2
Team,,,,0.436,0.456,0.366,0.47700000000000004,0.728,0.515,0.27399999999999997,0.228,99.0,99.0,105.0,101.0,96.0,99.0,91.0,126.0,28.2,-37.3
League Average,,,,0.442,0.46299999999999997,0.349,0.474,0.758,0.519,0.302,0.182,,,,,,,,,,
