PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Draymond Green,27,21,21,819,3.6,8.4,0.43200000000000005,0.9,3.5,0.266,2.7,5.0,0.5489999999999999,1.7,2.2,0.7959999999999999,1.8,7.9,9.8,7.5,1.8,1.4,2.8,3.3,9.9
Kevin Durant,29,21,21,807,9.5,19.4,0.48700000000000004,2.1,6.2,0.341,7.4,13.2,0.556,6.1,6.8,0.9009999999999999,0.6,6.7,7.3,4.4,0.7,1.1,2.2,1.9,27.1
Klay Thompson,27,21,21,794,7.2,15.5,0.465,3.0,7.1,0.42700000000000005,4.2,8.4,0.49700000000000005,1.2,1.4,0.871,0.5,3.4,3.9,1.7,0.7,0.3,1.4,2.2,18.7
Stephen Curry,29,15,14,555,8.9,19.7,0.451,4.2,10.5,0.395,4.7,9.2,0.514,2.9,3.0,0.9570000000000001,0.6,5.3,5.9,5.3,1.7,0.7,2.8,2.5,24.8
Andre Iguodala,34,15,12,401,3.8,7.6,0.494,1.3,3.3,0.37799999999999995,2.5,4.3,0.583,2.2,3.1,0.706,1.0,5.1,6.1,3.7,1.9,0.6,1.3,2.6,11.0
Kevon Looney,21,21,5,387,3.6,6.7,0.542,0.0,0.2,0.0,3.6,6.5,0.557,0.7,2.0,0.381,3.9,4.4,8.3,1.8,1.3,0.7,0.7,4.7,8.0
Shaun Livingston,32,21,0,362,5.9,10.9,0.536,0.0,0.1,0.0,5.9,10.8,0.541,2.2,2.5,0.88,1.1,3.6,4.7,3.1,0.7,0.1,1.6,3.3,13.9
Nick Young,32,20,2,205,2.8,9.3,0.302,2.5,8.3,0.298,0.4,1.1,0.33299999999999996,1.1,1.4,0.75,0.2,1.9,2.1,0.7,0.2,0.0,0.4,3.2,9.1
Quinn Cook,24,17,0,175,6.2,13.8,0.44799999999999995,1.4,6.4,0.226,4.7,7.4,0.639,2.9,3.5,0.8240000000000001,0.4,4.3,4.7,2.3,0.8,0.4,1.0,2.7,16.7
David West,37,18,0,175,5.6,9.3,0.6,0.2,0.4,0.5,5.3,8.8,0.605,0.8,0.8,1.0,2.3,5.3,7.6,6.6,1.2,2.1,2.1,4.7,12.1
Jordan Bell,23,17,0,173,3.5,6.7,0.531,0.0,0.2,0.0,3.5,6.5,0.5479999999999999,1.5,2.9,0.5,3.1,6.7,9.8,3.1,1.2,1.9,1.2,3.7,8.5
JaVale McGee,30,13,9,158,8.9,13.2,0.672,0.0,0.2,0.0,8.9,13.0,0.684,1.4,2.1,0.667,3.6,5.9,9.6,0.9,0.7,2.5,1.1,4.6,19.1
Zaza Pachulia,33,7,0,26,5.5,9.7,0.5710000000000001,0.0,0.0,,5.5,9.7,0.5710000000000001,12.5,16.6,0.75,8.3,8.3,16.6,1.4,4.2,1.4,4.2,1.4,23.5
Patrick McCaw,22,6,0,16,2.3,4.5,0.5,0.0,2.3,0.0,2.3,2.3,1.0,4.5,4.5,1.0,2.3,4.5,6.8,0.0,4.5,0.0,0.0,2.3,9.0
Damian Jones,22,4,0,11,3.3,6.5,0.5,0.0,0.0,,3.3,6.5,0.5,6.5,9.8,0.667,3.3,6.5,9.8,0.0,0.0,0.0,9.8,13.1,13.1
