SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2012,19,NOH,0,Al-Farouq Aminu,SF,6-8,220,1990-09-21,US,1,Wake Forest
2012,19,NOH,1,Trevor Ariza,SF,6-8,215,1985-06-30,US,7,UCLA
2012,19,NOH,15,Gustavo Ayon,PF,6-10,250,1985-04-01,MX,R,
2012,19,NOH,8,Marco Belinelli,SG,6-5,220,1986-03-25,IT,4,
2012,19,NOH,11,Jerome Dyson,PG,6-3,180,1987-05-01,US,R,UConn
2012,19,NOH,54,Jeff Foote,C,7-0,265,1987-07-14,US,R,Cornell
2012,19,NOH,10,Eric Gordon,SG,6-3,215,1988-12-25,US,3,Indiana
2012,19,NOH,4,Xavier Henry,SG,6-6,220,1991-03-15,BE,1,Kansas
2012,19,NOH,2,Jarrett Jack,PG,6-3,200,1983-10-28,US,6,Georgia Tech
2012,19,NOH,5,Carldell Johnson,PG,5-10,180,1983-01-28,US,R,UAB
2012,19,NOH,20,Chris Johnson,C,6-11,210,1985-07-15,US,1,LSU
2012,19,NOH,12,Trey Johnson,SG,6-5,218,1984-08-30,US,2,"Alcorn State, Jackson State University"
2012,19,NOH,18,Solomon Jones,C,6-10,230,1984-07-16,US,5,South Florida
2012,19,NOH,35,Chris Kaman,C,7-0,265,1982-04-28,US,8,Central Michigan University
2012,19,NOH,24,Carl Landry,PF,6-9,248,1983-09-19,US,4,Purdue
2012,19,NOH,50,Emeka Okafor,C,6-10,252,1982-09-28,US,7,UConn
2012,19,NOH,12,Donald Sloan,PG,6-3,205,1988-01-15,US,R,Texas A&M
2012,19,NOH,14,Jason Smith,PF,7-0,240,1986-03-02,US,3,Colorado State
2012,19,NOH,22,DaJuan Summers,SF,6-8,230,1988-01-24,US,2,Georgetown
2012,19,NOH,42,Lance Thomas,PF,6-8,240,1988-04-24,US,R,Duke
2012,19,NOH,21,Greivis Vasquez,PG,6-6,217,1987-01-16,VE,1,Maryland
2012,19,NOH,31,Darryl Watkins,C,6-11,258,1984-11-08,US,1,Syracuse
