Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2014,3,2322,BRK,Brooklyn Nets,Mason Plumlee,"March 5, 1990",23.0,NBA,C,70.0,22.0,1275.0,199.0,302.0,0.66,0.0,3.0,0.0,199.0,299.0,0.67,0.66,122.0,195.0,0.63,99.0,209.0,308.0,60.0,49.0,55.0,77.0,171.0,520.0,0.0
2015,3,2322,BRK,Brooklyn Nets,Mason Plumlee,"March 5, 1990",24.0,NBA,C,82.0,45.0,1743.0,280.0,489.0,0.57,0.0,3.0,0.0,280.0,486.0,0.58,0.57,157.0,317.0,0.5,175.0,337.0,512.0,74.0,65.0,63.0,106.0,207.0,717.0,0.0
2016,25,2322,POR,Portland Trail Blazers,Mason Plumlee,"March 5, 1990",25.0,NBA,C,82.0,82.0,2084.0,267.0,517.0,0.52,0.0,4.0,0.0,267.0,513.0,0.52,0.52,215.0,335.0,0.64,201.0,427.0,628.0,226.0,68.0,85.0,154.0,253.0,749.0,0.0
2017,31,2322,TOT,Total After Trade,Mason Plumlee,"March 5, 1990",26.0,NBA,C,81.0,64.0,2148.0,334.0,623.0,0.54,0.0,6.0,0.0,334.0,617.0,0.54,0.54,174.0,300.0,0.58,170.0,435.0,605.0,284.0,69.0,92.0,134.0,226.0,842.0,0.0
2017,25,2322,POR,Portland Trail Blazers,Mason Plumlee,"March 5, 1990",26.0,NBA,C,54.0,54.0,1516.0,235.0,442.0,0.53,0.0,5.0,0.0,235.0,437.0,0.54,0.53,127.0,224.0,0.57,120.0,312.0,432.0,214.0,50.0,63.0,88.0,149.0,597.0,0.0
2017,8,2322,DEN,Denver Nuggets,Mason Plumlee,"March 5, 1990",26.0,NBA,C,27.0,10.0,632.0,99.0,181.0,0.55,0.0,1.0,0.0,99.0,180.0,0.55,0.55,47.0,76.0,0.62,50.0,123.0,173.0,70.0,19.0,29.0,46.0,77.0,245.0,0.0
2018,8,2322,DEN,Denver Nuggets,Mason Plumlee,"March 5, 1990",27.0,NBA,C,74.0,26.0,1439.0,221.0,368.0,0.6,0.0,1.0,0.0,221.0,367.0,0.6,0.6,82.0,179.0,0.46,132.0,268.0,400.0,142.0,49.0,81.0,103.0,184.0,524.0,0.0
2019,8,2322,DEN,Denver Nuggets,Mason Plumlee,"March 5, 1990",28.0,NBA,C,82.0,17.0,1731.0,262.0,442.0,0.59,2.0,10.0,0.2,260.0,432.0,0.6,0.6,111.0,198.0,0.56,165.0,359.0,524.0,243.0,66.0,76.0,126.0,252.0,637.0,0.0
2020,8,2322,DEN,Denver Nuggets,Mason Plumlee,"March 5, 1990",29.0,NBA,C,61.0,1.0,1057.0,177.0,288.0,0.62,0.0,5.0,0.0,177.0,283.0,0.62,0.62,83.0,155.0,0.54,98.0,219.0,317.0,154.0,33.0,38.0,82.0,143.0,437.0,0.0
2021,9,2322,DET,Detroit Pistons,Mason Plumlee,"March 5, 1990",30.0,NBA,C,27.0,27.0,760.0,114.0,191.0,0.6,0.0,5.0,0.0,114.0,186.0,0.61,0.6,47.0,68.0,0.69,83.0,162.0,245.0,95.0,25.0,19.0,59.0,96.0,275.0,1.0
