Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2009,7,1313,DAL,Dallas Mavericks,24.0,NBA,C,9.0,84.0,10.9,0.6,0.0,0.71,13.8,21.1,17.6,1.8,0.6,3.9,17.9,12.6,,0.1,0.0,0.2,0.1,,-4.2,0.8,-3.4,0.0
2012,2,1313,BOS,Boston Celtics,27.0,NBA,C,17.0,170.0,6.0,0.43,0.0,0.35,11.6,7.4,9.4,7.5,0.0,3.8,18.9,10.6,,0.0,0.2,0.2,0.05,,-4.7,0.4,-4.3,-0.1
2013,13,1313,LAC,Los Angeles Clippers,28.0,NBA,C,5.0,37.0,9.7,0.56,0.0,0.22,10.7,6.7,8.6,9.0,0.0,4.1,16.8,15.6,,0.0,0.0,0.0,0.04,,-3.7,-0.1,-3.8,0.0
2014,13,1313,LAC,Los Angeles Clippers,29.0,NBA,PF,5.0,9.0,-3.2,0.34,0.0,0.25,12.3,26.5,19.1,0.0,0.0,0.0,18.4,26.2,,0.0,0.0,0.0,-0.19,,-14.1,-6.3,-20.3,0.0
