Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,8,1287,DEN,Denver Nuggets,Nene Hilario,"September 13, 1982",20.0,NBA,C,80.0,53.0,2258.0,321.0,619.0,0.52,0.0,3.0,0.0,321.0,616.0,0.52,0.52,197.0,341.0,0.58,208.0,283.0,491.0,149.0,127.0,65.0,181.0,295.0,839.0
2004,8,1287,DEN,Denver Nuggets,Nene Hilario,"September 13, 1982",21.0,NBA,PF,77.0,77.0,2504.0,334.0,630.0,0.53,0.0,2.0,0.0,334.0,628.0,0.53,0.53,240.0,352.0,0.68,154.0,349.0,503.0,168.0,116.0,41.0,183.0,280.0,908.0
2005,8,1287,DEN,Denver Nuggets,Nene Hilario,"September 13, 1982",22.0,NBA,C,55.0,18.0,1317.0,194.0,386.0,0.5,0.0,2.0,0.0,194.0,384.0,0.5,0.5,140.0,212.0,0.66,104.0,221.0,325.0,84.0,50.0,48.0,94.0,167.0,528.0
2006,8,1287,DEN,Denver Nuggets,Nene Hilario,"September 13, 1982",23.0,NBA,PF,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2007,8,1287,DEN,Denver Nuggets,Nene Hilario,"September 13, 1982",24.0,NBA,C,64.0,42.0,1715.0,294.0,516.0,0.57,0.0,1.0,0.0,294.0,515.0,0.57,0.57,195.0,283.0,0.69,150.0,299.0,449.0,77.0,62.0,59.0,127.0,209.0,783.0
2008,8,1287,DEN,Denver Nuggets,Nene Hilario,"September 13, 1982",25.0,NBA,PF,16.0,1.0,266.0,29.0,71.0,0.41,0.0,1.0,0.0,29.0,70.0,0.41,0.41,27.0,49.0,0.55,30.0,57.0,87.0,15.0,9.0,14.0,21.0,46.0,85.0
2009,8,1287,DEN,Denver Nuggets,Nene Hilario,"September 13, 1982",26.0,NBA,C,77.0,76.0,2510.0,428.0,709.0,0.6,1.0,5.0,0.2,427.0,704.0,0.61,0.6,266.0,368.0,0.72,183.0,415.0,598.0,108.0,95.0,101.0,147.0,278.0,1123.0
2010,8,1287,DEN,Denver Nuggets,Nene Hilario,"September 13, 1982",27.0,NBA,C,82.0,82.0,2755.0,421.0,717.0,0.59,0.0,2.0,0.0,421.0,715.0,0.59,0.59,293.0,416.0,0.7,166.0,461.0,627.0,203.0,115.0,82.0,125.0,281.0,1135.0
2011,8,1287,DEN,Denver Nuggets,Nene Hilario,"September 13, 1982",28.0,NBA,C,75.0,75.0,2291.0,402.0,654.0,0.62,1.0,5.0,0.2,401.0,649.0,0.62,0.62,286.0,402.0,0.71,145.0,426.0,571.0,149.0,84.0,73.0,134.0,238.0,1091.0
2012,31,1287,TOT,Total After Trade,Nene Hilario,"September 13, 1982",29.0,NBA,C,39.0,33.0,1110.0,211.0,393.0,0.54,0.0,4.0,0.0,211.0,389.0,0.54,0.54,113.0,168.0,0.67,63.0,228.0,291.0,80.0,42.0,38.0,96.0,95.0,535.0
2012,8,1287,DEN,Denver Nuggets,Nene Hilario,"September 13, 1982",29.0,NBA,C,28.0,27.0,826.0,143.0,281.0,0.51,0.0,2.0,0.0,143.0,279.0,0.51,0.51,90.0,133.0,0.68,43.0,165.0,208.0,61.0,36.0,25.0,77.0,69.0,376.0
2012,30,1287,WAS,Washington Wizards,Nene Hilario,"September 13, 1982",29.0,NBA,C,11.0,6.0,284.0,68.0,112.0,0.61,0.0,2.0,0.0,68.0,110.0,0.62,0.61,23.0,35.0,0.66,20.0,63.0,83.0,19.0,6.0,13.0,19.0,26.0,159.0
2013,30,1287,WAS,Washington Wizards,Nene Hilario,"September 13, 1982",30.0,NBA,PF,61.0,49.0,1659.0,285.0,594.0,0.48,0.0,1.0,0.0,285.0,593.0,0.48,0.48,196.0,269.0,0.73,101.0,306.0,407.0,177.0,55.0,37.0,139.0,171.0,766.0
2014,30,1287,WAS,Washington Wizards,Nene Hilario,"September 13, 1982",31.0,NBA,PF,53.0,37.0,1560.0,299.0,594.0,0.5,1.0,5.0,0.2,298.0,589.0,0.51,0.5,155.0,266.0,0.58,65.0,229.0,294.0,153.0,64.0,47.0,117.0,164.0,754.0
2015,30,1287,WAS,Washington Wizards,Nene Hilario,"September 13, 1982",32.0,NBA,PF,67.0,58.0,1693.0,307.0,601.0,0.51,1.0,5.0,0.2,306.0,596.0,0.51,0.51,122.0,202.0,0.6,84.0,261.0,345.0,123.0,66.0,22.0,124.0,180.0,737.0
2016,30,1287,WAS,Washington Wizards,Nene Hilario,"September 13, 1982",33.0,NBA,PF,57.0,11.0,1094.0,209.0,384.0,0.54,0.0,3.0,0.0,209.0,381.0,0.55,0.54,107.0,185.0,0.58,52.0,207.0,259.0,97.0,54.0,26.0,76.0,156.0,525.0
2017,11,1287,HOU,Houston Rockets,Nene Hilario,"September 13, 1982",34.0,NBA,C,67.0,8.0,1198.0,245.0,397.0,0.62,3.0,9.0,0.33,242.0,388.0,0.62,0.62,116.0,197.0,0.59,95.0,187.0,282.0,65.0,56.0,39.0,73.0,163.0,609.0
2018,11,1287,HOU,Houston Rockets,Nene Hilario,"September 13, 1982",35.0,NBA,C,52.0,4.0,758.0,136.0,239.0,0.57,0.0,2.0,0.0,136.0,237.0,0.57,0.57,68.0,107.0,0.64,54.0,122.0,176.0,45.0,28.0,14.0,38.0,123.0,340.0
2019,11,1287,HOU,Houston Rockets,Nene Hilario,"September 13, 1982",36.0,NBA,C,42.0,2.0,546.0,60.0,116.0,0.52,0.0,3.0,0.0,60.0,113.0,0.53,0.52,31.0,47.0,0.66,34.0,89.0,123.0,26.0,18.0,15.0,11.0,87.0,151.0
