Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,24.0,POR,NBA,SG,6.0,6.0,238.0,56.0,122.0,0.459,8.0,17.0,0.471,48.0,105.0,0.457,0.492,40.0,46.0,0.87,6.0,23.0,29.0,17.0,8.0,7.0,13.0,15.0,160.0
2010,25.0,POR,NBA,SG,3.0,1.0,83.0,10.0,33.0,0.303,2.0,12.0,0.167,8.0,21.0,0.381,0.333,7.0,9.0,0.778,2.0,5.0,7.0,5.0,0.0,0.0,3.0,7.0,29.0
2011,26.0,POR,NBA,SG,6.0,0.0,138.0,22.0,44.0,0.5,4.0,14.0,0.286,18.0,30.0,0.6,0.545,8.0,13.0,0.615,2.0,11.0,13.0,17.0,1.0,0.0,4.0,13.0,56.0
