Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
81,481.0,33.0,919.0,5.66,13.74,0.41,1.4,3.92,0.36,4.27,9.79,0.44,1.85,2.41,0.77,3.04,5.72,8.78,3.44,1.23,0.42,1.86,3.89,14.56
