Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2017,3,1714,BRK,Brooklyn Nets,Caris LeVert,1994-08-25,22.0,NBA,SF,57.0,26.0,1237.0,171.0,380.0,0.45,59.0,184.0,0.32,112.0,196.0,0.57,0.53,67.0,93.0,0.72,23.0,165.0,188.0,110.0,49.0,8.0,59.0,91.0,468.0,0.0
2018,3,1714,BRK,Brooklyn Nets,Caris LeVert,1994-08-25,23.0,NBA,SF,71.0,10.0,1864.0,320.0,735.0,0.44,85.0,245.0,0.35,235.0,490.0,0.48,0.49,133.0,187.0,0.71,53.0,207.0,260.0,299.0,82.0,22.0,153.0,159.0,858.0,0.0
2019,3,1714,BRK,Brooklyn Nets,Caris LeVert,1994-08-25,24.0,NBA,SF,40.0,25.0,1063.0,207.0,483.0,0.43,48.0,154.0,0.31,159.0,329.0,0.48,0.48,85.0,123.0,0.69,35.0,116.0,151.0,156.0,42.0,14.0,69.0,77.0,547.0,0.0
2020,3,1714,BRK,Brooklyn Nets,Caris LeVert,1994-08-25,25.0,NBA,SG,45.0,31.0,1330.0,311.0,732.0,0.42,80.0,220.0,0.36,231.0,512.0,0.45,0.48,140.0,197.0,0.71,49.0,140.0,189.0,199.0,53.0,10.0,118.0,81.0,842.0,1.0
2021,31,1714,TOT,Total After Trade,Caris LeVert,1994-08-25,26.0,NBA,SG,18.0,10.0,523.0,120.0,287.0,0.42,33.0,99.0,0.33,87.0,188.0,0.46,0.48,38.0,47.0,0.81,14.0,62.0,76.0,96.0,22.0,6.0,35.0,30.0,311.0,0.0
2021,3,1714,BRK,Brooklyn Nets,Caris LeVert,1994-08-25,26.0,NBA,SG,12.0,4.0,334.0,87.0,200.0,0.44,22.0,63.0,0.35,65.0,137.0,0.47,0.49,26.0,34.0,0.76,10.0,42.0,52.0,72.0,13.0,6.0,26.0,20.0,222.0,0.0
2021,12,1714,IND,Indiana Pacers,Caris LeVert,1994-08-25,26.0,NBA,SG,6.0,6.0,189.0,33.0,87.0,0.38,11.0,36.0,0.31,22.0,51.0,0.43,0.44,12.0,13.0,0.92,4.0,20.0,24.0,24.0,9.0,0.0,9.0,10.0,89.0,0.0
