Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2003,24,1496,PHO,Phoenix Suns,Joe Johnson,1981-06-29,21.0,NBA,SG,6.0,0.0,164.0,4.5,16.3,0.28,0.6,4.2,0.15,3.8,12.2,0.32,0.6,1.6,0.4,1.9,6.4,8.3,2.6,1.3,0.6,3.8,4.8,10.2,62.0,100.0
2005,24,1496,PHO,Phoenix Suns,Joe Johnson,1981-06-29,23.0,NBA,SF,9.0,9.0,355.0,9.1,18.0,0.5,2.9,5.2,0.56,6.2,12.8,0.48,3.3,4.7,0.7,1.0,4.6,5.6,4.3,1.4,0.6,1.4,2.6,24.3,127.0,116.0
2008,1,1496,ATL,Atlanta Hawks,Joe Johnson,1981-06-29,26.0,NBA,SG,7.0,7.0,275.0,9.6,23.4,0.41,3.3,7.3,0.44,6.3,16.1,0.39,6.1,6.7,0.91,1.8,3.7,5.5,5.7,0.4,0.0,3.3,3.3,28.5,111.0,121.0
2009,1,1496,ATL,Atlanta Hawks,Joe Johnson,1981-06-29,27.0,NBA,SG,11.0,11.0,429.0,9.5,22.8,0.42,1.6,4.8,0.34,7.9,18.1,0.44,3.8,6.1,0.62,2.3,4.3,6.7,5.3,1.9,0.0,4.3,3.3,24.5,94.0,113.0
2010,1,1496,ATL,Atlanta Hawks,Joe Johnson,1981-06-29,28.0,NBA,SG,11.0,11.0,440.0,9.8,25.3,0.39,1.1,5.2,0.22,8.6,20.1,0.43,4.3,5.3,0.81,2.5,4.6,7.1,7.0,1.3,0.4,3.2,2.8,25.0,100.0,115.0
2011,1,1496,ATL,Atlanta Hawks,Joe Johnson,1981-06-29,29.0,NBA,SG,12.0,12.0,497.0,9.8,22.2,0.44,2.0,4.7,0.43,7.8,17.5,0.44,3.8,4.7,0.81,2.0,4.2,6.2,4.5,1.5,0.1,3.5,2.1,25.4,101.0,109.0
2012,1,1496,ATL,Atlanta Hawks,Joe Johnson,1981-06-29,30.0,NBA,SG,6.0,6.0,243.0,8.5,22.9,0.37,2.0,8.1,0.25,6.5,14.8,0.44,4.0,5.4,0.75,1.3,3.4,4.7,4.7,1.8,0.2,3.6,2.5,23.1,90.0,99.0
2013,3,1496,BRK,Brooklyn Nets,Joe Johnson,1981-06-29,31.0,NBA,SG,7.0,7.0,271.0,8.6,20.7,0.42,2.0,7.8,0.26,6.6,12.8,0.52,1.6,1.8,0.89,0.8,3.6,4.4,3.8,1.6,0.0,2.4,2.6,20.9,99.0,108.0
2014,3,1496,BRK,Brooklyn Nets,Joe Johnson,1981-06-29,32.0,NBA,SG,12.0,12.0,469.0,11.6,21.8,0.53,2.6,6.3,0.42,9.0,15.5,0.58,4.3,5.1,0.84,1.1,4.4,5.4,4.1,0.7,0.4,2.3,2.4,30.1,123.0,116.0
2015,3,1496,BRK,Brooklyn Nets,Joe Johnson,1981-06-29,33.0,NBA,SG,6.0,6.0,249.0,7.0,19.3,0.36,2.5,8.4,0.29,4.5,10.9,0.42,3.9,4.9,0.79,1.0,8.4,9.4,5.9,1.4,0.0,1.0,3.3,20.3,106.0,107.0
2016,16,1496,MIA,Miami Heat,Joe Johnson,1981-06-29,34.0,NBA,SF,14.0,14.0,492.0,7.4,17.1,0.43,1.4,5.0,0.28,6.0,12.1,0.49,2.3,2.6,0.88,0.8,6.4,7.1,3.8,0.9,0.3,1.9,2.9,18.4,103.0,104.0
2017,29,1496,UTA,Utah Jazz,Joe Johnson,1981-06-29,35.0,NBA,SF,11.0,2.0,326.0,9.3,21.3,0.44,2.4,7.2,0.33,6.9,14.1,0.49,1.8,2.4,0.73,1.3,5.6,6.9,4.3,1.0,0.2,2.1,3.4,22.7,101.0,114.0
2018,11,1496,HOU,Houston Rockets,Joe Johnson,1981-06-29,36.0,NBA,SF,8.0,0.0,54.0,5.6,15.8,0.35,0.0,2.8,0.0,5.6,13.0,0.43,0.0,0.0,,0.0,9.3,9.3,2.8,0.0,0.9,2.8,3.7,11.1,68.0,111.0
