Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1999,24,1006,PHO,Phoenix Suns,Pat Garrity,"August 23, 1976",22.0,NBA,PF,39.0,538.0,13.0,0.56,0.11,0.33,5.5,10.8,8.1,5.7,0.8,0.4,9.3,18.4,0.9,0.2,1.1,0.1,-1.1,-1.9,-3.0,-0.1
2000,22,1006,ORL,Orlando Magic,Pat Garrity,"August 23, 1976",23.0,NBA,SF,82.0,1479.0,11.9,0.53,0.34,0.19,3.2,12.2,7.7,6.2,1.0,0.9,11.8,20.4,1.4,1.4,2.8,0.09,-1.0,-0.6,-1.6,0.2
2001,22,1006,ORL,Orlando Magic,Pat Garrity,"August 23, 1976",24.0,NBA,SF,76.0,1579.0,10.1,0.51,0.39,0.17,3.5,11.4,7.4,5.3,1.3,0.7,9.9,19.2,1.2,1.3,2.5,0.08,-2.0,-1.0,-3.0,-0.4
2002,22,1006,ORL,Orlando Magic,Pat Garrity,"August 23, 1976",25.0,NBA,PF,80.0,2406.0,12.3,0.55,0.52,0.1,3.6,12.2,7.8,6.4,1.3,0.8,7.8,16.1,3.4,1.7,5.1,0.1,0.3,-0.8,-0.6,0.9
2003,22,1006,ORL,Orlando Magic,Pat Garrity,"August 23, 1976",26.0,NBA,PF,81.0,2584.0,11.2,0.55,0.55,0.13,3.1,10.7,6.8,7.5,1.2,0.6,8.9,15.0,3.6,1.3,4.9,0.09,0.0,-1.0,-1.0,0.7
2004,22,1006,ORL,Orlando Magic,Pat Garrity,"August 23, 1976",27.0,NBA,PF,2.0,22.0,0.5,0.33,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,6.2,0.0,0.0,0.0,-0.06,-5.1,-3.1,-8.2,0.0
2005,22,1006,ORL,Orlando Magic,Pat Garrity,"August 23, 1976",28.0,NBA,PF,71.0,955.0,9.1,0.5,0.48,0.11,2.5,11.9,7.3,4.9,1.0,0.7,8.6,16.0,0.5,0.5,1.1,0.05,-1.8,-1.0,-2.8,-0.2
2006,22,1006,ORL,Orlando Magic,Pat Garrity,"August 23, 1976",29.0,NBA,PF,57.0,938.0,9.1,0.55,0.53,0.15,4.2,9.9,7.1,6.5,0.7,0.8,12.8,15.0,0.8,0.4,1.2,0.06,-0.9,-1.0,-1.8,0.0
2007,22,1006,ORL,Orlando Magic,Pat Garrity,"August 23, 1976",30.0,NBA,PF,33.0,277.0,6.4,0.46,0.46,0.26,5.5,13.1,9.3,7.8,1.4,0.0,15.2,15.4,-0.1,0.3,0.2,0.04,-3.6,-0.6,-4.2,-0.2
2008,22,1006,ORL,Orlando Magic,Pat Garrity,"August 23, 1976",31.0,NBA,PF,31.0,284.0,3.2,0.4,0.46,0.06,3.8,13.6,8.9,6.8,1.1,0.3,17.1,16.0,-0.5,0.3,-0.2,-0.04,-6.5,-0.2,-6.6,-0.3
