SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017,13,LAC,DeAndre Jordan,28,7,7,37.7,6.1,8.7,0.7,0.0,0.1,0.0,6.1,8.6,0.72,0.7,3.1,8.0,0.39,3.6,10.9,14.4,0.7,0.4,0.9,2.4,4.1,15.4
2017,13,LAC,Chris Paul,31,7,7,37.1,9.6,19.3,0.5,2.0,5.4,0.37,7.6,13.9,0.55,0.55,4.1,4.7,0.88,0.6,4.4,5.0,9.9,1.7,0.1,2.7,3.4,25.3
2017,13,LAC,Blake Griffin,27,3,3,33.0,8.3,17.0,0.49,1.3,2.0,0.67,7.0,15.0,0.47,0.53,2.3,2.3,1.0,1.0,5.0,6.0,2.3,0.7,0.3,2.0,0.7,20.3
2017,13,LAC,Luc Mbah a Moute,30,7,7,32.0,2.4,6.1,0.4,0.7,2.3,0.31,1.7,3.9,0.44,0.45,2.0,2.9,0.7,1.4,3.6,5.0,1.0,1.1,0.6,0.4,2.3,7.6
2017,13,LAC,Austin Rivers,24,3,2,30.0,3.0,8.7,0.35,1.3,4.3,0.31,1.7,4.3,0.38,0.42,0.7,0.7,1.0,0.3,2.3,2.7,0.7,0.3,0.3,1.7,2.0,8.0
2017,13,LAC,J.J. Redick,32,7,7,29.4,2.7,7.1,0.38,1.3,3.7,0.35,1.4,3.4,0.42,0.47,2.4,2.9,0.85,0.0,1.7,1.7,0.9,0.3,0.0,1.9,2.4,9.1
2017,13,LAC,Jamal Crawford,36,7,0,28.0,5.0,11.9,0.42,0.9,3.6,0.24,4.1,8.3,0.5,0.46,1.7,1.7,1.0,0.3,1.0,1.3,1.9,0.6,0.1,1.3,1.7,12.6
2017,13,LAC,Raymond Felton,32,7,0,18.1,2.1,4.6,0.47,0.6,1.3,0.44,1.6,3.3,0.48,0.53,0.7,0.7,1.0,0.3,1.1,1.4,1.4,0.9,0.0,0.4,1.4,5.6
2017,13,LAC,Paul Pierce,39,7,0,14.4,1.1,2.6,0.44,0.6,1.4,0.4,0.6,1.1,0.5,0.56,0.1,0.1,1.0,0.3,1.7,2.0,1.0,0.3,0.0,0.6,1.6,3.0
2017,13,LAC,Marreese Speights,29,7,2,14.0,2.3,5.3,0.43,1.0,2.9,0.35,1.3,2.4,0.53,0.53,1.0,1.4,0.7,0.6,2.3,2.9,0.4,0.3,0.4,0.4,1.9,6.6
2017,13,LAC,Brandon Bass,31,1,0,4.0,1.0,3.0,0.33,0.0,0.0,,1.0,3.0,0.33,0.33,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
2017,13,LAC,Wesley Johnson,29,3,0,3.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.3,0.7,0.5,0.0,0.7,0.7,0.0,0.3,0.0,0.0,0.7,0.3
