Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017,12,IND,Indiana Pacers,Paul George,26,4,4,43.0,8.5,22.0,0.39,4.5,10.5,0.43,4.0,11.5,0.35,0.49,6.5,7.5,0.87,1.3,7.5,8.8,7.3,1.8,0.5,3.3,3.3,28.0
2017,12,IND,Indiana Pacers,Jeff Teague,28,4,4,35.5,5.5,11.3,0.49,2.3,4.3,0.53,3.3,7.0,0.46,0.59,3.8,4.5,0.83,0.0,3.3,3.3,6.3,1.0,0.8,2.0,3.0,17.0
2017,12,IND,Indiana Pacers,Thaddeus Young,28,4,4,35.0,5.3,9.8,0.54,0.3,1.0,0.25,5.0,8.8,0.57,0.55,1.3,2.5,0.5,5.5,3.5,9.0,2.5,2.0,0.3,1.5,2.8,12.0
2017,12,IND,Indiana Pacers,Myles Turner,20,4,4,33.3,4.8,11.0,0.43,0.0,1.5,0.0,4.8,9.5,0.5,0.43,1.3,2.0,0.62,1.5,5.3,6.8,0.8,1.8,1.3,1.5,3.8,10.8
2017,12,IND,Indiana Pacers,Lance Stephenson,26,4,0,26.8,6.8,13.3,0.51,1.8,4.5,0.39,5.0,8.8,0.57,0.57,0.8,1.0,0.75,0.3,5.0,5.3,2.8,0.5,0.0,1.0,2.8,16.0
2017,12,IND,Indiana Pacers,C.J. Miles,29,4,2,20.5,2.8,6.0,0.46,1.3,4.0,0.31,1.5,2.0,0.75,0.56,0.5,0.5,1.0,1.0,1.0,2.0,0.3,0.5,0.3,0.5,3.0,7.3
2017,12,IND,Indiana Pacers,Monta Ellis,31,4,2,19.0,2.0,5.0,0.4,0.5,2.0,0.25,1.5,3.0,0.5,0.45,1.0,1.3,0.8,0.3,1.8,2.0,1.3,0.5,0.3,1.0,1.3,5.5
2017,12,IND,Indiana Pacers,Kevin Seraphin,27,4,0,14.8,3.0,6.5,0.46,0.0,0.0,,3.0,6.5,0.46,0.46,1.3,1.8,0.71,2.0,1.5,3.5,1.0,0.0,0.5,1.0,2.5,7.3
2017,12,IND,Indiana Pacers,Glenn Robinson,23,3,0,10.3,2.0,2.0,1.0,0.7,0.7,1.0,1.3,1.3,1.0,1.17,0.3,0.7,0.5,0.0,1.0,1.0,0.3,0.0,0.0,0.0,0.7,5.0
2017,12,IND,Indiana Pacers,Aaron Brooks,32,1,0,7.0,2.0,3.0,0.67,1.0,2.0,0.5,1.0,1.0,1.0,0.83,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0
2017,12,IND,Indiana Pacers,Lavoy Allen,27,3,0,3.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.0,0.3,0.0,0.0
