Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1982,3,602,NJN,New Jersey Nets,Joe Cooper,1957-09-01,24.0,NBA,C,1.0,0.0,11.0,4.2,8.5,0.5,0.0,0.0,,4.2,8.5,0.5,0.0,0.0,,4.2,4.2,8.5,0.0,0.0,0.0,4.2,8.5,8.5,78.0,108.0
1983,31,602,TOT,Total After Trade,Joe Cooper,1957-09-01,25.0,NBA,C,20.0,4.0,333.0,5.2,10.1,0.51,0.0,0.0,,5.2,10.1,0.51,2.3,4.1,0.55,5.9,6.2,12.1,2.4,1.3,2.8,4.5,6.9,12.7,94.0,107.0
1983,14,602,LAL,Los Angeles Lakers,Joe Cooper,1957-09-01,25.0,NBA,C,2.0,0.0,11.0,4.2,16.8,0.25,0.0,0.0,,4.2,16.8,0.25,0.0,0.0,,8.4,0.0,8.4,0.0,4.2,4.2,12.6,12.6,8.4,46.0,102.0
1983,30,602,WSB,Washington Bullets,Joe Cooper,1957-09-01,25.0,NBA,C,5.0,0.0,47.0,5.1,9.2,0.56,0.0,0.0,,5.1,9.2,0.56,5.1,9.2,0.56,4.1,9.2,13.4,2.1,0.0,0.0,6.2,7.2,15.4,88.0,101.0
1983,13,602,SDC,San Diego Clippers,Joe Cooper,1957-09-01,25.0,NBA,C,13.0,4.0,275.0,5.3,10.0,0.52,0.0,0.0,,5.3,10.0,0.52,1.9,3.4,0.55,6.1,5.9,12.0,2.5,1.4,3.2,3.9,6.6,12.4,99.0,108.0
1985,21,602,SEA,Seattle Supersonics,Joe Cooper,1957-09-01,27.0,NBA,C,3.0,1.0,45.0,7.5,16.1,0.47,0.0,0.0,,7.5,16.1,0.47,3.2,6.4,0.5,3.2,6.4,9.7,2.1,2.1,1.1,0.0,7.5,18.3,112.0,106.0
