SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1986,7,DAL,24,Mark Aguirre,SF,6-6,232,1959-12-10,US,4,DePaul
1986,7,DAL,33,Uwe Blab,C,7-1,252,1962-03-26,DE,R,Indiana
1986,7,DAL,22,Rolando Blackman,SG,6-6,190,1959-02-26,PA,4,Kansas State
1986,7,DAL,55,Wallace Bryant,C,7-0,245,1959-07-14,ES,2,San Francisco
1986,7,DAL,15,Brad Davis,PG,6-3,180,1955-12-17,US,8,Maryland
1986,7,DAL,40,James Donaldson,C,7-2,275,1957-08-16,GB,5,Washington State
1986,7,DAL,14,Dale Ellis,SF,6-7,205,1960-08-06,US,2,Tennessee
1986,7,DAL,12,Derek Harper,PG,6-4,185,1961-10-13,US,2,Illinois
1986,7,DAL,43,Harold Keeling,SG,6-4,185,1963-09-18,US,R,Santa Clara
1986,7,DAL,40,Kurt Nimphius,PF,6-10,218,1958-03-13,US,4,Arizona State
1986,7,DAL,41,Sam Perkins,PF,6-9,235,1961-06-14,US,1,UNC
1986,7,DAL,32,Detlef Schrempf,SF,6-10,235,1963-01-21,DE,R,Washington
1986,7,DAL,31,Jay Vincent,PF,6-7,220,1959-06-10,US,4,Michigan State
1986,7,DAL,23,Bill Wennington,C,7-0,245,1963-04-26,CA,R,St. John's
