NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
10,Michael Adams,PG,5-10,162,1963-01-19,US,R,Boston College
10,Mike Bratz,PG,6-2,185,1955-10-17,US,8,Stanford
14,David Cooke,PF,6-8,230,1963-09-27,US,R,Saint Mary's
22,Larry Drew,PG,6-1,170,1958-04-02,US,5,Missouri
11,Carl Henry,SG,6-6,205,1960-08-16,US,R,"Oklahoma City University, Kansas"
8,Eddie Johnson,SF,6-7,215,1959-05-01,US,4,Illinois
50,Rich Kelley,C,7-0,235,1953-03-23,US,10,Stanford
35,Joe Kleine,C,6-11,255,1962-01-04,US,R,"Notre Dame, Arkansas"
53,Mark Olberding,PF,6-8,225,1956-04-21,US,10,Minnesota
24,Reggie Theus,SG,6-7,190,1957-10-13,US,7,UNLV
41,LaSalle Thompson,C,6-10,245,1961-06-23,US,3,Texas
33,Otis Thorpe,PF,6-9,225,1962-08-05,US,1,Providence
40,Terry Tyler,SF,6-7,215,1956-10-30,US,7,Detroit Mercy
42,Mike Woodson,SG,6-5,195,1958-03-24,US,5,Indiana
