NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
45,Randy Breuer,C,7-3,230,1960-10-11,US,2,Minnesota
34,Terry Cummings,PF,6-9,220,1961-03-15,US,3,DePaul
23,Charles Davis,SF,6-7,215,1958-10-05,US,4,Vanderbilt
7,Kenny Fields,SF,6-5,220,1962-02-09,US,1,UCLA
10,Mike Glenn,SG,6-2,175,1955-09-10,US,8,Southern Illinois
15,Craig Hodges,SG,6-2,190,1960-06-27,US,3,Cal State Long Beach
31,Earl Jones,C,7-0,210,1961-01-13,US,1,University of the District of Columbia
3,Jeff Lamp,SF,6-6,195,1959-03-09,US,3,Virginia
53,Alton Lister,C,7-0,240,1958-10-01,US,4,Arizona State
44,Paul Mokeski,C,7-0,250,1957-01-03,US,6,Kansas
4,Sidney Moncrief,PG,6-3,180,1957-09-21,US,6,Arkansas
22,Ricky Pierce,SG,6-4,205,1959-08-19,US,3,Rice University
25,Paul Pressey,SF,6-5,185,1958-12-24,US,3,Tulsa
35,Jerry Reynolds,SF,6-8,200,1962-12-23,US,R,LSU
12,Derrick Rowland,SG,6-5,195,1959-06-21,US,R,State University of New York at Potsdam
12,Bryan Warrick,PG,6-5,195,1959-07-22,US,3,Saint Joseph's
