Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,22.0,DET,NBA,SG,4,4,147,6.1,10.0,0.61,0.0,0.0,,6.1,10.0,0.61,2.4,3.7,0.667,1.5,1.7,3.2,6.1,1.0,0.0,1.7,3.9,14.7
1987,23.0,DET,NBA,SG,15,15,473,5.9,11.0,0.538,0.2,0.2,0.667,5.8,10.8,0.535,2.4,3.1,0.78,0.6,0.8,1.4,5.5,0.9,0.1,2.1,2.0,14.5
1988,24.0,DET,NBA,SG,23,23,804,5.1,11.1,0.457,0.1,0.3,0.333,5.0,10.8,0.461,2.5,2.8,0.889,0.8,1.4,2.2,5.0,0.6,0.1,1.8,2.2,12.7
1989,25.0,DET,NBA,SG,17,17,620,6.2,13.5,0.455,0.1,0.7,0.083,6.1,12.8,0.475,5.1,5.9,0.861,0.6,1.9,2.6,5.6,0.7,0.1,1.8,1.8,17.4
1990,26.0,DET,NBA,SG,20,20,754,6.2,13.6,0.458,0.2,0.9,0.263,6.0,12.7,0.472,4.7,5.4,0.876,0.9,1.2,2.1,4.5,1.1,0.0,2.6,1.8,17.4
1991,27.0,DET,NBA,SG,15,15,588,6.4,15.0,0.429,1.0,2.6,0.405,5.4,12.4,0.433,5.0,5.9,0.845,1.3,1.8,3.1,3.8,1.0,0.1,1.0,2.0,18.9
1992,28.0,DET,NBA,SG,5,5,221,5.2,11.1,0.471,0.8,1.6,0.5,4.4,9.4,0.466,2.4,3.1,0.789,0.8,0.5,1.3,2.6,0.8,0.2,1.1,1.8,13.7
1996,32.0,DET,NBA,PG,3,3,123,4.7,10.2,0.457,1.5,4.1,0.357,3.2,6.1,0.524,1.2,1.2,1.0,1.5,2.3,3.8,3.2,0.0,0.0,2.0,1.5,12.0
1997,33.0,DET,NBA,SG,5,5,214,3.7,10.3,0.361,1.0,3.9,0.261,2.7,6.4,0.421,3.2,3.4,0.95,0.3,1.2,1.5,1.7,0.8,0.0,1.0,1.5,11.6
1999,35.0,DET,NBA,SG,5,5,153,4.5,9.2,0.487,2.4,4.5,0.526,2.1,4.7,0.45,0.7,0.7,1.0,0.2,1.4,1.6,3.1,0.5,0.0,2.1,2.1,12.0
