Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2007,19,2977,NOK,New Orleans/Oklahoma City Hornets,Marcus Vinicius,"May 31, 1984",22.0,NBA,SF,13,103,6.9,0.61,0.47,0.47,2.2,10.3,6.2,7.1,1.0,0.8,24.9,10.7,0.0,0.1,0.1,0.04,-3.4,0.1,-3.3,0.0
2008,19,2977,NOH,New Orleans Hornets,Marcus Vinicius,"May 31, 1984",23.0,NBA,SF,13,69,11.6,0.56,0.6,0.55,1.7,12.1,6.8,4.3,0.8,1.1,10.8,18.8,0.0,0.1,0.1,0.07,-1.2,-1.2,-2.5,0.0
