Player ID,Player Name,Birth Date,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
962,Tim Frazier,1990-11-01,15.0,49.0,1.97,0.25,0.15,0.0,0.0,13.87,7.07,33.67,3.13,0.0,22.6,18.67,0.03,0.03,0.1,-0.15,-7.17,0.97,-6.17,0.03
