PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Moses Malone,26,3,,45.3,9.7,22.3,0.433,0.0,0.0,,9.7,22.3,0.433,0.433,4.7,5.0,0.9329999999999999,9.3,7.7,17.0,3.3,0.7,0.7,2.0,2.7,24.0
Elvin Hayes,36,3,,41.3,5.7,16.7,0.34,0.0,0.0,,5.7,16.7,0.34,0.34,2.7,5.0,0.5329999999999999,2.3,7.7,10.0,1.0,0.7,3.3,2.0,4.0,14.0
Robert Reid,26,3,,38.3,5.0,10.3,0.484,0.0,0.0,,5.0,10.3,0.484,0.484,1.3,1.7,0.8,3.0,5.7,8.7,3.0,1.7,0.7,0.0,3.3,11.3
Allen Leavell,24,3,,31.0,6.7,15.7,0.426,0.0,0.3,0.0,6.7,15.3,0.435,0.426,0.7,0.7,1.0,0.3,1.3,1.7,3.3,1.3,0.3,1.7,3.0,14.0
Tom Henderson,30,3,,22.7,1.7,5.3,0.313,0.0,0.0,,1.7,5.3,0.313,0.313,1.3,1.3,1.0,1.7,1.0,2.7,3.0,0.0,0.0,1.3,1.7,4.7
Mike Dunleavy,27,3,,22.0,3.0,7.3,0.409,0.0,1.3,0.0,3.0,6.0,0.5,0.409,1.7,2.0,0.833,0.0,1.0,1.0,3.0,0.7,0.0,0.3,2.3,7.7
Calvin Murphy,33,3,,19.0,1.7,7.3,0.22699999999999998,0.0,1.0,0.0,1.7,6.3,0.263,0.22699999999999998,2.3,2.7,0.875,0.7,0.3,1.0,1.3,0.3,0.0,1.3,2.3,5.7
Billy Paultz,33,3,,11.3,1.0,3.0,0.33299999999999996,0.0,0.0,,1.0,3.0,0.33299999999999996,0.33299999999999996,0.3,1.0,0.33299999999999996,0.7,0.7,1.3,0.3,0.0,0.7,0.3,1.3,2.3
Bill Willoughby,24,2,,8.5,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,3.0,0.5,0.0,0.0,0.5,0.5,2.0
Larry Spriggs,22,2,,4.5,1.5,2.0,0.75,0.0,0.0,,1.5,2.0,0.75,0.75,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,1.5,3.0
Calvin Garrett,25,1,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
