SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1982,24,PHO,Dennis Johnson,27,7,,38.7,9.0,18.9,0.48,0.0,0.4,0.0,9.0,18.4,0.49,0.48,4.3,5.6,0.77,1.9,2.6,4.4,4.6,2.1,0.6,3.6,4.0,22.3
1982,24,PHO,Kyle Macy,24,7,,34.7,5.4,12.7,0.43,0.6,1.6,0.36,4.9,11.1,0.44,0.45,2.1,2.3,0.94,1.6,1.6,3.1,4.0,1.0,0.1,1.9,3.0,13.6
1982,24,PHO,Alvan Adams,27,7,,33.3,6.9,13.1,0.52,0.0,0.0,,6.9,13.1,0.52,0.52,3.1,4.0,0.79,2.7,4.6,7.3,3.7,2.0,1.4,3.0,3.1,16.9
1982,24,PHO,Truck Robinson,30,7,,30.4,6.4,11.4,0.56,0.0,0.0,,6.4,11.4,0.56,0.56,0.4,1.4,0.3,2.0,5.6,7.6,2.7,0.7,0.1,1.4,2.4,13.3
1982,24,PHO,Rich Kelley,28,7,,27.3,3.9,7.7,0.5,0.0,0.0,,3.9,7.7,0.5,0.5,2.0,2.9,0.7,2.6,4.3,6.9,4.3,0.9,0.4,1.7,3.6,9.7
1982,24,PHO,Walter Davis,27,7,,24.7,7.4,16.6,0.45,0.1,0.4,0.33,7.3,16.1,0.45,0.45,3.1,3.4,0.92,0.7,2.4,3.1,4.3,0.7,0.1,1.7,2.7,18.1
1982,24,PHO,Larry Nance,22,7,,18.3,3.6,5.9,0.61,0.0,0.0,,3.6,5.9,0.61,0.61,0.6,1.1,0.5,1.9,2.7,4.6,1.0,1.4,1.6,1.7,2.1,7.7
1982,24,PHO,Alvin Scott,26,7,,18.1,2.0,4.6,0.44,0.0,0.6,0.0,2.0,4.0,0.5,0.44,0.6,1.1,0.5,1.1,1.1,2.3,2.0,1.1,1.9,0.7,1.7,4.6
1982,24,PHO,Jeff Cook,25,7,,6.4,0.6,1.1,0.5,0.0,0.0,,0.6,1.1,0.5,0.5,0.0,0.0,,0.9,0.4,1.3,1.0,0.3,0.3,0.3,0.7,1.1
1982,24,PHO,Joel Kramer,26,4,,5.0,1.3,1.8,0.71,0.0,0.0,,1.3,1.8,0.71,0.71,0.5,0.8,0.67,0.5,0.8,1.3,0.3,0.3,0.0,0.3,0.5,3.0
1982,24,PHO,Dudley Bradley,24,7,,3.4,0.3,1.1,0.25,0.0,0.0,,0.3,1.1,0.25,0.25,0.1,0.1,1.0,0.0,0.1,0.1,0.7,0.1,0.1,0.7,0.4,0.7
1982,24,PHO,Craig Dykema,22,6,,2.0,0.2,1.0,0.17,0.0,0.0,,0.2,1.0,0.17,0.17,0.0,0.0,,0.0,0.7,0.7,0.2,0.0,0.0,0.2,0.3,0.3
