SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1982,21,SEA,Jack Sikma,26,8,,39.4,7.1,16.0,0.44,0.0,0.0,,7.1,16.0,0.44,0.44,6.3,7.3,0.86,2.6,9.5,12.1,3.0,1.1,1.0,2.0,4.3,20.5
1982,21,SEA,Gus Williams,28,8,,39.4,10.3,23.3,0.44,0.3,0.8,0.33,10.0,22.5,0.44,0.45,5.5,7.0,0.79,1.5,1.8,3.3,8.1,1.6,0.6,2.3,1.6,26.3
1982,21,SEA,Lonnie Shelton,26,8,,33.3,5.0,10.6,0.47,0.0,0.0,,5.0,10.6,0.47,0.47,2.8,4.0,0.69,3.0,4.4,7.4,2.0,0.6,0.9,2.5,4.8,12.8
1982,21,SEA,Bill Hanzlik,24,8,,25.4,2.0,4.3,0.47,0.0,0.1,0.0,2.0,4.1,0.48,0.47,2.5,2.8,0.91,1.3,2.8,4.0,2.5,0.8,0.6,1.6,3.3,6.5
1982,21,SEA,James Donaldson,24,8,,23.6,2.3,5.4,0.42,0.0,0.0,,2.3,5.4,0.42,0.42,2.3,3.0,0.75,3.1,6.1,9.3,0.9,0.3,0.6,1.3,2.0,6.8
1982,21,SEA,John Johnson,34,7,,22.7,2.1,5.4,0.4,0.0,0.0,,2.1,5.4,0.4,0.4,1.1,1.6,0.73,1.0,1.0,2.0,4.9,0.9,0.0,1.6,2.4,5.4
1982,21,SEA,Fred Brown,33,8,,19.8,5.4,11.1,0.48,0.3,0.6,0.4,5.1,10.5,0.49,0.49,0.9,1.3,0.7,0.8,1.1,1.9,2.3,0.6,0.0,1.1,0.6,11.9
1982,21,SEA,Wally Walker,27,8,,19.6,2.4,5.6,0.42,0.0,0.0,,2.4,5.6,0.42,0.42,0.1,0.5,0.25,1.5,2.5,4.0,1.9,0.5,0.5,0.9,3.3,4.9
1982,21,SEA,Phil Smith,29,8,,11.5,1.5,3.8,0.4,0.0,0.1,0.0,1.5,3.6,0.41,0.4,0.1,0.4,0.33,0.4,0.6,1.0,0.9,0.6,0.1,0.5,1.4,3.1
1982,21,SEA,Ray Tolbert,23,4,,7.8,0.8,1.3,0.6,0.0,0.0,,0.8,1.3,0.6,0.6,1.0,2.0,0.5,0.3,1.0,1.3,0.3,1.0,0.0,0.0,1.8,2.5
1982,21,SEA,Danny Vranes,23,6,,4.8,0.2,0.8,0.2,0.0,0.0,,0.2,0.8,0.2,0.2,0.2,0.3,0.5,0.2,0.2,0.3,0.0,0.2,0.0,0.3,0.3,0.5
1982,21,SEA,Greg Kelser,24,3,,2.0,0.0,0.7,0.0,0.0,0.0,,0.0,0.7,0.0,0.0,1.3,1.3,1.0,0.3,0.7,1.0,0.3,0.0,0.0,0.7,0.7,1.3
