PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
George Gervin,29,9,,41.4,11.4,25.3,0.452,0.0,0.3,0.0,11.4,25.0,0.45799999999999996,0.452,6.6,7.9,0.831,2.1,5.2,7.3,4.6,1.1,0.4,3.4,4.0,29.4
Mike Mitchell,26,9,,40.6,10.0,18.8,0.5329999999999999,0.0,0.0,,10.0,18.8,0.5329999999999999,0.5329999999999999,4.8,6.3,0.754,3.1,5.0,8.1,0.8,0.6,0.1,2.7,2.4,24.8
Mark Olberding,25,9,,36.4,5.9,13.3,0.442,0.0,0.1,0.0,5.9,13.2,0.445,0.442,2.9,3.4,0.8390000000000001,2.2,4.2,6.4,3.6,1.0,0.7,3.0,4.3,14.7
Johnny Moore,23,9,,32.4,4.3,9.1,0.47600000000000003,0.0,0.3,0.0,4.3,8.8,0.494,0.47600000000000003,1.8,3.0,0.593,1.0,2.4,3.4,10.3,1.7,0.7,1.7,4.2,10.4
Dave Corzine,25,9,,28.7,5.4,11.8,0.462,0.0,0.0,,5.4,11.8,0.462,0.462,2.7,3.8,0.706,4.2,5.2,9.4,1.9,0.7,1.0,2.2,3.3,13.6
Mike Bratz,26,9,,20.0,1.7,5.8,0.28800000000000003,0.6,2.0,0.278,1.1,3.8,0.294,0.337,0.9,1.1,0.8,0.2,1.3,1.6,5.3,1.0,0.0,1.3,2.2,4.8
George Johnson,33,9,,19.4,0.4,0.9,0.5,0.0,0.0,,0.4,0.9,0.5,0.5,0.3,0.6,0.6,1.3,3.8,5.1,1.3,0.7,1.7,0.4,3.8,1.2
Gene Banks,22,9,,16.2,3.3,7.2,0.462,0.0,0.1,0.0,3.3,7.1,0.469,0.462,0.4,1.1,0.4,2.3,2.4,4.8,1.0,0.4,0.3,0.7,1.3,7.1
Ed Rains,25,5,,6.0,0.6,1.2,0.5,0.0,0.0,,0.6,1.2,0.5,0.5,0.8,1.8,0.444,0.6,1.0,1.6,0.2,0.2,0.0,0.2,1.0,2.0
Rich Yonakor,23,2,,2.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.0
John Lambert,29,2,,1.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
Roger Phegley,25,5,,1.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0
