Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1993,22.0,SAC,NBA,SF,59.0,1673.0,15.0,0.524,0.232,0.367,7.4,10.4,8.8,16.7,1.9,1.1,15.8,27.7,,0.4,1.2,1.6,0.047,,0.4,-1.1,-0.7,0.5
1994,23.0,SAC,NBA,SF,57.0,1356.0,10.4,0.467,0.228,0.402,5.6,13.5,9.5,15.3,1.9,1.1,17.5,25.7,,-1.7,1.0,-0.7,-0.024,,-3.1,-0.9,-4.1,-0.7
1995,24.0,SAC,NBA,SF,77.0,2739.0,15.0,0.544,0.297,0.365,4.3,10.2,7.3,19.3,2.3,1.7,17.3,22.7,,1.6,3.4,5.1,0.089,,0.6,1.3,1.8,2.7
1996,25.0,TOT,NBA,SF,73.0,2169.0,15.8,0.547,0.363,0.287,5.3,11.7,8.5,18.3,2.0,2.0,14.2,21.7,,2.6,2.5,5.1,0.112,,1.4,0.7,2.1,2.3
1996,25.0,SAC,NBA,SF,45.0,1381.0,16.2,0.534,0.315,0.319,5.2,12.2,8.7,20.5,2.0,2.3,14.3,22.9,,1.6,1.3,2.9,0.101,,1.5,0.3,1.9,1.3
1996,25.0,MIA,NBA,SF,28.0,788.0,15.1,0.572,0.459,0.224,5.6,10.8,8.3,14.3,2.1,1.6,14.0,19.7,,1.0,1.2,2.2,0.132,,1.2,1.3,2.6,0.9
1997,26.0,TOR,NBA,SF,73.0,2647.0,14.9,0.551,0.445,0.247,4.4,12.0,8.1,13.0,1.9,1.9,13.8,21.4,,3.3,2.1,5.4,0.098,,1.0,-0.2,0.8,1.9
1998,27.0,TOT,NBA,SF,59.0,1470.0,13.4,0.508,0.403,0.23,3.9,11.7,7.7,14.0,2.1,1.7,13.3,20.9,,1.1,1.0,2.2,0.071,,-0.2,-0.2,-0.4,0.6
1998,27.0,TOR,NBA,SF,28.0,876.0,13.0,0.504,0.404,0.188,3.3,12.1,7.5,13.1,2.4,1.8,13.1,19.9,,0.5,0.3,0.8,0.044,,-0.6,-0.5,-1.1,0.2
1998,27.0,POR,NBA,SF,31.0,594.0,14.0,0.513,0.4,0.289,4.7,11.2,8.0,15.3,1.7,1.5,13.6,22.4,,0.6,0.7,1.4,0.112,,0.3,0.3,0.6,0.4
1999,28.0,POR,NBA,SF,48.0,1044.0,16.3,0.566,0.415,0.308,4.1,11.4,7.9,13.3,1.9,2.0,13.8,20.0,,2.1,1.6,3.7,0.169,,2.1,1.4,3.5,1.4
2001,30.0,HOU,NBA,SF,72.0,1583.0,12.6,0.527,0.483,0.246,2.3,15.3,9.0,10.0,1.0,1.2,11.4,18.7,,1.8,1.2,3.0,0.09,,0.4,-0.4,-0.1,0.8
2002,31.0,HOU,NBA,SF,48.0,1117.0,13.1,0.538,0.462,0.129,3.7,12.9,8.3,11.0,0.9,0.6,11.2,19.6,,1.4,0.3,1.7,0.073,,0.2,-1.6,-1.3,0.2
2003,32.0,DAL,NBA,SF,66.0,1161.0,11.7,0.5,0.501,0.147,5.0,14.6,9.8,7.4,1.9,1.7,8.8,15.6,,1.0,1.5,2.5,0.103,,-0.7,0.6,-0.1,0.6
