Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
904,7,0,4.6,0.7,1.7,0.41,0.4,1.1,0.36,0.3,0.6,0.5,0.53,0.0,0.3,0,0.0,0.6,0.6,0.1,0.0,0.0,0.1,0.0,1.9
