Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2009,15,MEM,Memphis Grizzlies,O.J. Mayo,21,82,3120,14.2,0.54,0.3,0.22,2.2,10.1,6.1,15.5,1.6,0.3,13.8,24.5,1.5,1.8,3.4,0.05,0.2,-1.4,-1.3,0.6
2009,15,MEM,Memphis Grizzlies,Rudy Gay,22,79,2945,15.3,0.53,0.19,0.27,4.5,13.9,9.1,8.7,1.8,1.6,12.6,25.6,0.7,2.6,3.3,0.05,0.0,-1.1,-1.1,0.7
2009,15,MEM,Memphis Grizzlies,Marc Gasol,24,82,2521,16.7,0.59,0.0,0.57,9.6,20.0,14.7,9.7,1.3,2.9,16.6,18.3,3.7,2.7,6.4,0.12,-0.3,0.2,-0.1,1.2
2009,15,MEM,Memphis Grizzlies,Mike Conley,21,82,2508,14.3,0.55,0.3,0.27,1.2,12.5,6.8,23.7,1.9,0.3,14.9,17.9,2.7,1.9,4.5,0.09,0.0,-0.3,-0.3,1.1
2009,15,MEM,Memphis Grizzlies,Hakim Warrick,26,82,2029,16.9,0.55,0.03,0.54,7.7,17.0,12.3,5.9,1.3,1.6,10.3,22.0,3.0,1.7,4.7,0.11,0.2,-0.9,-0.7,0.7
2009,15,MEM,Memphis Grizzlies,Darrell Arthur,20,76,1464,11.3,0.46,0.0,0.14,8.9,20.3,14.5,5.0,1.9,2.9,9.2,16.3,-0.1,1.8,1.7,0.06,-3.5,0.1,-3.4,-0.5
2009,15,MEM,Memphis Grizzlies,Quinton Ross,27,68,1164,6.9,0.48,0.34,0.16,3.0,10.4,6.6,6.3,1.5,1.0,11.5,12.6,-0.1,0.7,0.6,0.02,-3.6,0.0,-3.6,-0.5
2009,15,MEM,Memphis Grizzlies,Kyle Lowry,22,49,1071,14.1,0.54,0.25,0.59,1.5,11.4,6.4,26.9,2.4,0.6,18.7,18.4,0.9,0.9,1.8,0.08,-0.9,0.2,-0.7,0.3
2009,15,MEM,Memphis Grizzlies,Darko Miliaic,23,61,1034,13.8,0.53,0.0,0.4,9.7,21.8,15.7,5.6,1.1,4.0,13.3,16.3,0.7,1.2,1.9,0.09,-2.2,0.2,-2.0,0.0
2009,15,MEM,Memphis Grizzlies,Greg Buckner,32,63,878,6.3,0.46,0.32,0.16,4.4,13.9,9.1,9.9,1.8,0.7,18.3,11.1,-0.4,0.7,0.3,0.02,-4.4,0.4,-4.0,-0.4
2009,15,MEM,Memphis Grizzlies,Marko Jaric,30,53,605,7.3,0.42,0.19,0.28,4.6,8.6,6.6,19.0,2.6,1.5,23.1,16.4,-0.9,0.5,-0.4,-0.03,-4.3,0.0,-4.3,-0.4
2009,15,MEM,Memphis Grizzlies,Darius Miles,27,34,298,16.1,0.53,0.06,0.31,7.7,15.9,11.7,10.1,2.0,5.5,15.7,21.0,0.1,0.4,0.5,0.08,-0.7,1.6,0.9,0.2
2009,15,MEM,Memphis Grizzlies,Hamed Haddadi,23,19,120,19.7,0.54,0.0,0.97,16.1,32.2,24.0,11.1,0.4,8.1,16.9,20.7,0.2,0.2,0.4,0.14,-1.0,1.3,0.3,0.1
2009,15,MEM,Memphis Grizzlies,Javaris Crittenton,21,7,44,13.2,0.48,0.07,0.73,11.0,5.7,8.4,20.1,1.2,0.0,13.1,24.3,0.0,0.0,0.0,0.02,-1.9,-3.6,-5.5,0.0
2009,15,MEM,Memphis Grizzlies,Adonal Foyle,33,1,3,-6.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,-15.0,-2.5,-17.6,0.0
