Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2009,22,ORL,Orlando Magic,Rashard Lewis,29,79,2859,16.8,0.58,0.51,0.25,3.7,13.9,8.9,12.5,1.5,1.3,11.6,22.0,4.7,4.8,9.5,0.16,2.7,1.0,3.7,4.1
2009,22,ORL,Orlando Magic,Dwight Howard,23,79,2821,25.4,0.6,0.0,0.87,13.8,29.5,21.8,7.3,1.4,5.9,15.1,26.1,6.2,7.6,13.8,0.23,2.1,2.4,4.5,4.7
2009,22,ORL,Orlando Magic,Hedo Turkoglu,29,77,2815,14.8,0.54,0.37,0.38,1.8,14.2,8.2,22.5,1.2,0.5,14.6,23.0,3.0,4.4,7.3,0.12,0.5,0.7,1.3,2.4
2009,22,ORL,Orlando Magic,Courtney Lee,23,77,1939,10.7,0.56,0.38,0.17,1.1,9.1,5.2,7.6,2.0,0.5,10.6,15.5,1.3,3.1,4.4,0.11,-2.1,1.9,-0.1,0.9
2009,22,ORL,Orlando Magic,Anthony Johnson,34,80,1481,10.3,0.5,0.35,0.21,2.3,8.8,5.6,21.2,1.6,0.2,16.4,15.5,0.7,2.1,2.8,0.09,-1.9,1.1,-0.8,0.4
2009,22,ORL,Orlando Magic,Mickael Pietrus,26,54,1329,11.6,0.54,0.52,0.26,3.8,10.9,7.5,8.0,1.2,1.3,10.6,18.4,1.0,2.0,3.0,0.11,-0.6,0.8,0.3,0.8
2009,22,ORL,Orlando Magic,Jameer Nelson,26,42,1309,20.6,0.61,0.34,0.18,1.8,10.5,6.2,32.1,2.0,0.2,12.6,23.2,3.9,2.1,6.0,0.22,3.4,1.7,5.1,2.3
2009,22,ORL,Orlando Magic,Tony Battie,32,77,1202,11.9,0.52,0.03,0.25,8.9,17.0,13.0,4.2,1.1,1.5,11.4,15.6,0.7,2.1,2.8,0.11,-2.3,0.7,-1.6,0.1
2009,22,ORL,Orlando Magic,J.J. Redick,24,64,1111,9.9,0.56,0.6,0.31,0.8,10.0,5.5,10.3,1.0,0.1,13.7,16.4,0.8,1.5,2.3,0.1,-1.3,0.3,-1.0,0.3
2009,22,ORL,Orlando Magic,Rafer Alston,32,29,856,15.6,0.51,0.34,0.33,1.1,9.6,5.5,28.9,3.1,0.3,13.2,21.2,0.8,1.6,2.4,0.14,-0.3,2.3,2.0,0.9
2009,22,ORL,Orlando Magic,Marcin Gortat,24,63,794,17.0,0.58,0.0,0.24,14.0,26.3,20.3,2.9,1.2,4.8,10.8,13.5,1.4,1.9,3.3,0.2,-1.1,2.2,1.1,0.6
2009,22,ORL,Orlando Magic,Keith Bogans,28,36,787,8.0,0.51,0.72,0.14,2.2,13.4,7.9,5.9,1.5,0.2,9.3,12.0,0.3,1.2,1.5,0.09,-2.1,1.5,-0.6,0.3
2009,22,ORL,Orlando Magic,Brian Cook,28,21,146,7.6,0.5,0.42,0.1,4.8,15.8,10.4,4.7,1.1,0.0,14.9,23.3,-0.2,0.2,0.1,0.02,-4.7,-1.1,-5.8,-0.1
2009,22,ORL,Orlando Magic,Tyronn Lue,31,14,129,9.4,0.47,0.4,0.07,0.0,9.4,4.8,17.8,0.8,0.0,4.3,16.6,0.1,0.2,0.3,0.09,-1.9,1.1,-0.8,0.0
2009,22,ORL,Orlando Magic,Jeremy Richardson,24,12,93,2.8,0.36,0.35,0.12,1.2,15.4,8.5,5.5,0.0,0.0,5.5,27.1,-0.3,0.1,-0.2,-0.11,-6.7,-3.5,-10.3,-0.2
2009,22,ORL,Orlando Magic,Adonal Foyle,33,9,59,21.0,0.62,0.0,0.55,17.7,31.7,24.8,2.7,0.0,9.7,18.0,13.0,0.1,0.2,0.3,0.22,1.6,3.5,5.1,0.1
